"trans_x"	"trans_y"	"trans_z"	"rot_x"	"rot_y"	"rot_z"	"trans_x_derivative1"	"trans_y_derivative1"	"trans_z_derivative1"	"rot_x_derivative1"	"rot_y_derivative1"	"rot_z_derivative1"	"framewise_displacement"	"cosine00"	"cosine01"	"cosine02"	"cosine03"	"cosine04"	"cosine05"	"cosine06"	"cosine07"	"cosine08"	"cosine09"	"cosine10"	"cosine11"	"cosine12"	"cosine13"	"cosine14"	"cosine15"	"cosine16"	"cosine17"	"cosine18"	"cosine19"	"cosine20"	"t_comp_cor_00"	"t_comp_cor_01"	"t_comp_cor_02"	"t_comp_cor_03"	"t_comp_cor_04"	"a_comp_cor_00"	"a_comp_cor_01"	"a_comp_cor_02"	"a_comp_cor_03"	"a_comp_cor_04"	"motion_outlier01"	"motion_outlier02"	"motion_outlier03"	"motion_outlier04"	"motion_outlier05"	"motion_outlier06"	"motion_outlier07"	"motion_outlier08"	"motion_outlier09"	"motion_outlier10"	"motion_outlier11"	"motion_outlier12"	"motion_outlier13"	"motion_outlier14"	"motion_outlier15"	"motion_outlier16"	"motion_outlier17"	"motion_outlier18"	"motion_outlier19"	"motion_outlier20"	"motion_outlier21"	"motion_outlier22"	"motion_outlier23"	"motion_outlier24"	"motion_outlier25"	"motion_outlier26"	"motion_outlier27"	"motion_outlier28"	"motion_outlier29"	"motion_outlier30"	"motion_outlier31"	"motion_outlier32"	"motion_outlier33"	"motion_outlier34"	"motion_outlier35"	"motion_outlier36"	"motion_outlier37"	"motion_outlier38"	"motion_outlier39"	"motion_outlier40"	"motion_outlier41"	"motion_outlier42"	"motion_outlier43"	"motion_outlier44"	"motion_outlier45"	"motion_outlier46"	"motion_outlier47"	"motion_outlier48"	"motion_outlier49"	"motion_outlier50"	"motion_outlier51"	"motion_outlier52"	"motion_outlier53"	"motion_outlier54"	"motion_outlier55"	"motion_outlier56"	"motion_outlier57"	"motion_outlier58"	"motion_outlier59"	"motion_outlier60"	"motion_outlier61"	"volume_z"	"luminance_z"	"speech_z"	"face_z"
0.0206908	0.0225528	-0.0330678	-0.000120453	0.000283129	0.000599424	1.22999999999998e-05	-0.0646136	-0.0143616	0.000258148	0.000670354	0.000161619	0.13349355	0.0520108938	0.0509138886	0.0491026536	0.0466025972	0.0434487905	0.0396854757	0.0353654455	0.030549302	0.025304607	0.0197049341	0.0138288366	0.0077587455	0.0015798132	-0.004621281	-0.010757547	-0.016742904	-0.0224933884	-0.0279283311	-0.0329714899	-0.0375521182	-0.0416059582	0.0012170862	-0.012568522	0.0034952034	-0.0092406587	0.0063005037	-0.0009775208	0.0081513927	0.000842037	0.0229834621	0.0112856257	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.0208099	0.0405591	-0.0870465	0.00107447	-0.000387225	-0.000683424	0.000119100000000004	0.0180063	-0.0539787	0.001194923	-0.000670354	-0.001282848	0.22951035	0.0519837232	0.0508059967	0.048862844	0.0461835398	0.0428084497	0.0387884217	0.0341840202	0.0290646136	0.0235073292	0.0175958911	0.0114193591	0.0050707869	-0.0013541801	-0.0077587455	-0.0140464202	-0.0201224762	-0.0258953737	-0.03127814	-0.0361896802	-0.0405559987	-0.044311314	-0.0023420127	-0.0091203762	-0.0018312362	-0.0181345218	-0.0350069771	-0.0038275637	0.0097059445	0.0065210744	0.0039067418	0.0126962248	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.0369216	0.0716993	0.0257413	9.66915e-05	5.15016e-05	6.30868e-05	0.0161117	0.0311402	0.1127878	-0.0009777785	0.0004387266	0.0007465108	0.268190495	0.0519555872	0.0506943307	0.0486148674	0.0457507597	0.0421482344	0.0378654364	0.0329714899	0.0275453833	0.021674694	0.015454175	0.0089842256	0.0023692706	-0.0042839244	-0.0108679768	-0.01727662	-0.0234064185	-0.0291584371	-0.0344398384	-0.0391653804	-0.0432587929	-0.0466540082	-0.0051599858	-0.0085511551	0.0040386917	-0.0132275468	0.0005426477	0.0118685853	0.0128422132	0.003970117	-0.0058342678	0.0145942386	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.0369384	0.0299393	-0.0411293	0.00120557	0.000412602	0.000313087	1.68000000000043e-05	-0.04176	-0.0668706	0.0011088785	0.0003611004	0.0002500002	0.194646355	0.0519264863	0.0505788988	0.0483587652	0.0453043854	0.0414684511	0.0369171367	0.0317289578	0.0259934166	0.0198094581	0.0132837629	0.0065289069	-0.0003385804	-0.0072002268	-0.0139376608	-0.0204346535	-0.0265791242	-0.0322650733	-0.0373944116	-0.0418786518	-0.0456404355	-0.0486148674	-0.0050513889	-0.0152806511	-0.0057092267	-0.0319241735	-0.0369104893	0.0056424125	-0.0058057834	-0.0033022919	0.0130673846	0.0351304602	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.380374703292263	-1.08091270754883	-2.22840312389761	-1.68540061352814
0.0368826	0.0571911	-0.0483816	0.000851797	-0.000387225	0.000313087	-5.58000000000086e-05	0.0272518	-0.0072523	-0.000353773000000001	-0.000799827	0	0.0922399	0.051896421	0.0504597097	0.0480945804	0.0448445497	0.0407694154	0.0359441567	0.0304575546	0.024410558	0.0179144269	0.0110886847	0.0040589197	-0.0030455261	-0.0100939368	-0.0169566271	-0.0235073292	-0.0296255153	-0.0351986159	-0.0401240904	-0.044311314	-0.0476832451	-0.050177843	0.0034728255	-0.0193162026	0.0002128458	-0.0331867638	-0.037617427	0.0054965414	-0.0174628715	0.0141384241	0.0076715601	0.0069595942	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1.27014591083183	-1.28774394727322	-2.22840312389761	-1.68540061352814
0.0163887	0.0652735	-0.00632838	0.000302347	-0.000152541	0.000519541	-0.0204939	0.0080824	0.04205322	-0.00054945	0.000234684	0.000206454	0.12015892	0.051865392	0.0503367722	0.0478223571	0.044371389	0.0400514517	0.0349471469	0.0291584371	0.0227986886	0.0159924506	0.0088730165	0.0015798132	-0.0057443291	-0.0129559745	-0.0199138901	-0.0264818121	-0.0325311144	-0.0379433273	-0.0426124582	-0.0464470668	-0.0493720561	-0.0513301431	0.0041694451	-0.0154457821	0.0016033738	-0.00403785	-0.0012051103	-0.0039716439	0.0055574603	0.0135764733	-0.0077181904	0.0037536014	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1.72108836539445	-1.30444164896667	-2.22840312389761	-1.68540061352814
0.000264453	0.0247134	-0.0265588	0.00149173	-0.000235718	-1.90572e-05	-0.016124247	-0.0405601	-0.02023042	0.001189383	-8.3177e-05	-0.0005385982	0.167472677	0.0518333998	0.0502100954	0.0475421407	0.043885044	0.0393148935	0.0339267737	0.0278327876	0.0211597241	0.0140464202	0.0066408724	-0.0009028426	-0.0084277735	-0.0157773596	-0.0227986886	-0.0293456776	-0.0352821126	-0.0404844828	-0.0448445497	-0.0482715996	-0.0506943307	-0.0520623368	-0.0054728242	-0.0155428197	0.0017422953	-0.0225015075	-0.0254148054	0.0063010833	0.0225444158	0.0272488351	0.0023466804	0.0006796951	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1.94040207786486	-1.30946970887924	-2.22840312389761	-1.68540061352814
-0.0030085	0.043651	-0.0492643	0.00138638	-0.000217378	-0.000360004	-0.003272953	0.0189376	-0.0227055	-0.000105349999999999	1.834e-05	-0.0003409468	0.068147893	0.0518004449	0.0500796887	0.0472539781	0.0433856593	0.0385600826	0.0328837193	0.0264818121	0.0194956122	0.0120792627	0.0043963972	-0.0033834701	-0.0110886847	-0.0185492395	-0.0256005252	-0.0320869629	-0.0378654364	-0.0428084497	-0.0468069407	-0.049772687	-0.0516402525	-0.0523684314	-0.0023261924	-0.0169651085	-0.0032222104	-0.0453189441	-0.0559255316	-0.0071764472	-0.0009896107	-0.0151053797	0.030560719	-0.0047926067	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1.8639743861055	-1.31045519011602	-2.22840312389761	-1.68540061352814
0.0140195	0.0818123	0.010745	0.00095853	9.67366e-05	0.000230943	0.017028	0.0381613	0.0600093	-0.000427850000000001	0.0003141146	0.000590947	0.18184418	0.051766528	0.0499455618	0.0469579174	0.0428733831	0.0377873696	0.0318186811	0.0251067401	0.0178083308	0.0100939368	0.0021437585	-0.0058564958	-0.0137199483	-0.0212629165	-0.0283092043	-0.0346942175	-0.0402688086	-0.0449027607	-0.0484878293	-0.050940271	-0.0522027989	-0.0522459219	-0.0005382412	-0.0193303435	0.0070796811	-0.0229428226	-0.0311428245	-0.0174525778	0.0068506011	0.0173043612	-0.0060682837	0.0048177609	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1.269730985461	-1.30552401864244	-2.22840312389761	0.592443852028073
0.0186741	0.0461596	0.0242051	0.00095523	0.00023217	0.000230943	0.0046546	-0.0356527	0.0134601	-3.30000000000003e-06	0.0001354334	0	0.06070407	0.0517316498	0.0498077248	0.0466540082	0.0423483678	0.0369971132	0.030732371	0.0237088227	0.016099885	0.0080934286	-0.0001128608	-0.0083163637	-0.016314529	-0.0239098759	-0.0309148693	-0.0371565505	-0.0424808075	-0.0467561802	-0.0498771065	-0.051766528	-0.0523777937	-0.0516958108	-0.0057942538	-0.0155455459	-0.0009521537	-0.0395947226	-0.0327140471	0.005124849	-0.009441028	-0.0254794457	0.0490829068	0.0237878655	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.819378014926554	-1.29582902680275	-2.22840312389761	-1.68540061352814
0.00979138	0.0461536	-0.0058611	0.00170019	0.00033074	0.00030909	-0.00888272	-5.99999999999906e-06	-0.0300662	0.00074496	9.857e-05	7.8147e-05	0.08503877	0.0516958108	0.0496661877	0.0463423012	0.0418107693	0.0361896802	0.0296255153	0.0222893319	0.0143723053	0.0060807472	-0.0023692706	-0.010757547	-0.0188654898	-0.0264818121	-0.0334080384	-0.0394636764	-0.0444909208	-0.0483587652	-0.0509664168	-0.0522459219	-0.0521639377	-0.0507226006	-0.0050142926	-0.0188156752	0.0039640665	-0.042415204	-0.0522988557	0.0091845556	0.0148818579	-0.00259264	0.0180126045	0.0410086916	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.070303873688766	-0.666333026623556	-2.22840312389761	0.592443852028073
0.00762763	0.0795585	-0.192774	0.00525542	0.00108732	0.000487525	-0.00216375	0.0334049	-0.1869129	0.00355523	0.00075658	0.000178435	0.4469938	0.0516590118	0.0495209612	0.0460228486	0.0412607473	0.0353654455	0.028498854	0.0208495594	0.0126276447	0.0040589197	-0.004621281	-0.0131745611	-0.0213660101	-0.0289706552	-0.0357796393	-0.0416059582	-0.0462895956	-0.0497019183	-0.0517492091	-0.0523752403	-0.0515628185	-0.0493342563	0.0063396455	-0.0124264123	8.59206e-05	-0.0164734002	-0.0302525616	0.0129489846	-0.0144014435	-0.0466740677	0.0397820452	0.0088354811	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.405381764620103	-0.254645839147796	-2.22840312389761	0.592443852028073
0.00180009	0.180192	-0.298938	0.0123536	0.00162758	-2.03019e-05	-0.00582754	0.1006335	-0.106164	0.00709818	0.00054026	-0.0005078269	0.619938385	0.0516212534	0.0493720561	0.0456957037	0.0406984653	0.0345247919	0.0273531403	0.0193908153	0.0108679768	0.0020309873	-0.0068647103	-0.0155619757	-0.0238094045	-0.0313685957	-0.0380210421	-0.0435744473	-0.0478682839	-0.0507784337	-0.0522207755	-0.0521536168	-0.0505788988	-0.0475421407	0.0066772538	0.0036344234	0.0360320878	0.0667982761	0.0766309957	-0.0163138949	0.0070666512	0.0598924114	-0.0355384825	-0.034266765	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.036558840976344	-0.109412144362484	-2.22840312389761	0.592443852028073
0.00371901	0.0790959	-0.246655	0.0131054	0.00150298	-0.000207626	0.00191892	-0.1010961	0.052283	0.0007518	-0.000124600000000001	-0.0001873241	0.208484225	0.0515825363	0.0492194833	0.0453609212	0.0401240904	0.0336681095	0.02618914	0.0179144269	0.0090953929	0	-0.0090953929	-0.0179144269	-0.02618914	-0.0336681095	-0.0401240904	-0.0453609212	-0.0492194833	-0.0515825363	-0.0523782801	-0.0515825363	-0.0492194833	-0.0453609212	-0.0135204029	-0.0004586087	0.0286097958	0.0351386696	0.0591288882	0.0049565048	0.0206634793	-0.0122462157	0.0561306082	-0.0041601759	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.015870572755613	-0.824054857785607	-2.22840312389761	-1.68540061352814
-0.012793	0.0793108	-0.382489	0.0126672	0.00108495	-4.84053e-05	-0.01651201	0.000214900000000032	-0.135834	-0.000438199999999994	-0.000418029999999999	0.0001592207	0.203333445	0.0515428613	0.0490632542	0.045018557	0.0395377932	0.0327957961	0.0250076315	0.0164217376	0.0073119995	-0.0020309873	-0.0113091867	-0.0202266294	-0.028498854	-0.0358619813	-0.0420811315	-0.0469579174	-0.0503367722	-0.0521099123	-0.0522207755	-0.0506658255	-0.0474946641	-0.0428084497	0.0054359957	0.0060928527	0.0274536557	0.0245304388	0.010563333	0.0021801045	-0.0133780654	-0.0186442057	0.0048435797	-0.0081479487	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.160487679960007	-0.152715399728126	-2.22840312389761	-1.68540061352814
0.00170926	0.163711	-0.212042	0.0126353	0.00131868	0.000264258	0.01450226	0.0844002	0.170447	-3.19000000000066e-05	0.00023373	0.0003126633	0.298264125	0.051502229	0.0489033805	0.0446686685	0.0389397479	0.0319082567	0.0238094045	0.0149141057	0.0055199161	-0.0040589197	-0.0135019809	-0.0224933884	-0.030732371	-0.0379433273	-0.043885044	-0.0483587652	-0.0512148408	-0.0523577323	-0.0517492091	-0.0494096266	-0.0454172463	-0.0399056168	-0.0074418255	-0.000902825	0.0255671258	0.0510257584	0.0681930925	-0.0028267628	0.0252721859	0.0030377061	0.0252562228	-0.0203972252	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.009563595579954	-1.05898683045974	-2.22840312389761	0.592443852028073
0.00609978	0.0759756	-0.29014	0.011673	0.000872499	0.000193446	0.00439052	-0.0877354	-0.078098	-0.000962299999999998	-0.000446181	-7.0812e-05	0.24418857	0.0514606403	0.048739874	0.044311314	0.0383301323	0.0310059033	0.0225952602	0.013392903	0.0037212726	-0.0060807472	-0.015669704	-0.024709611	-0.0328837193	-0.0399056168	-0.0455292636	-0.0495576132	-0.0518495163	-0.052324667	-0.0509664168	-0.0478223571	-0.0430026525	-0.0366761804	0.0017879263	0.0001819804	0.0205767979	0.0256944728	0.021904033	0.012774753	0.0118103831	0.0099497545	-0.0044712296	0.0079866865	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.223642030230019	-0.914666043968414	-2.22840312389761	0.592443852028073
-0.0118224	0.154549	-0.131847	0.00953529	0.000585914	-0.000464587	-0.01792218	0.0785734	0.158293	-0.00213771	-0.000286585	-0.000658033	0.40890498	0.0514180959	0.0485727468	0.0439465533	0.0377091275	0.0300891549	0.0213660101	0.0118595137	0.0019182066	-0.0080934286	-0.0178083308	-0.0268703181	-0.0349471469	-0.0417426926	-0.0470078072	-0.0505494535	-0.0522377823	-0.0520108938	-0.0498771065	-0.0459146523	-0.0402688086	-0.0331465714	-0.0070256539	0.0046183696	0.0095002556	0.025731832	0.0322306814	-0.0066442941	0.0056117959	0.0168888042	0.013167812	0.0037126428	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.978265798302627	-0.777503560825223	-2.22840312389761	0.592443852028073
-0.00210835	0.0374454	-0.25285	0.0112314	0.000847349	0.000138244	0.00971405	-0.1171036	-0.121003	0.00169611	0.000261435	0.000602831	0.37583945	0.0513745965	0.0484020114	0.0435744473	0.0370769179	0.0291584371	0.0201224762	0.0103153331	0.0001128608	-0.0100939368	-0.0199138901	-0.0289706552	-0.0369171367	-0.0434487905	-0.0483152946	-0.0513301431	-0.0523777937	-0.0514180959	-0.0484878293	-0.043699295	-0.0372360105	-0.0293456776	-1.9597e-06	0.0051952832	0.0171882993	0.0194520936	0.0102185418	0.0216464231	0.0114942933	0.0019265681	0.0161150125	0.0109167593	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.601538291374283	-1.04351844850192	0.448081059024295	0.592443852028073
-0.00206992	0.1504	-0.142057	0.00969363000000001	0.00105608	7.09888e-05	3.84300000000003e-05	0.1129546	0.110793	-0.00153776999999999	0.000208731	-6.72552e-05	0.31447384	0.0513301431	0.0482276804	0.0431950583	0.0364336915	0.028214182	0.0188654898	0.0087617663	-0.0016926191	-0.0120792627	-0.0219824722	-0.0310059033	-0.0387884217	-0.045018557	-0.0494469678	-0.051896421	-0.0522688852	-0.0505494535	-0.0468069407	-0.0411911291	-0.0339267737	-0.025304607	-0.0019471061	0.0013425035	0.0048520292	0.0267056813	0.0384036802	-0.0187444521	-0.004954197	-0.0025981506	-0.0127198392	-0.0068821997	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1.04934482475389	-1.23948124639007	0.448081059024295	0.592443852028073
-0.0153538	0.0837638	-0.119311	0.00952656	0.000585914	-0.000435251	-0.01328388	-0.0666362	0.022746	-0.000167070000000005	-0.000470166	-0.0005062398	0.15983987	0.0512847364	0.0480497669	0.0428084497	0.0357796393	0.027256828	0.0175958911	0.0072002268	-0.0034960873	-0.0140464202	-0.0240102362	-0.0329714899	-0.0405559987	-0.0464470668	-0.0503987089	-0.0522459219	-0.0519115742	-0.0494096266	-0.0448445497	-0.0384069609	-0.0303656657	-0.0210564335	-0.0011111325	0.0025257694	0.0066124842	0.0312732782	0.0510315845	0.0040794962	0.0241881439	0.0175432341	-0.0171433651	-0.0377830143	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1.40273575923613	-1.30470906105827	0.448081059024295	-1.68540061352814
-0.0198154	0.0837953	-0.118317	0.00917902	0.000541714	-0.000435251	-0.0044616	3.15000000000037e-05	0.000993999999999981	-0.00034754	-4.42e-05	0	0.0250741	0.0512383773	0.0478682839	0.0424146861	0.0351149558	0.0262868196	0.016314529	0.0056321357	-0.0052954007	-0.0159924506	-0.0259934166	-0.0348629988	-0.0422151417	-0.0477298374	-0.0511670547	-0.0523771858	-0.0513075588	-0.0480047303	-0.0426124582	-0.0353654455	-0.0265791242	-0.0166359256	-0.0037601422	0.0035353517	0.0065976274	0.0230450071	0.0346530479	0.005317278	0.0155709589	0.0129137617	0.0204101391	0.0007777386	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.680559824396712	-1.16849348276696	0.448081059024295	-1.68540061352814
-0.00212498	0.0535525	-0.198838	0.0110267	0.00052305	-0.000605541	0.01769042	-0.0302428	-0.080521	0.00184768	-1.86640000000001e-05	-0.00017029	0.23028592	0.0511910666	0.0476832451	0.0420138333	0.0344398384	0.025304607	0.0150222601	0.0040589197	-0.0070884207	-0.0179144269	-0.0279283311	-0.0366761804	-0.0437614146	-0.048862844	-0.0517492091	-0.0522896643	-0.0504597097	-0.0463423012	-0.0401240904	-0.0320869629	-0.0225952602	-0.0120792627	-0.0043946115	0.0055192672	0.0070862775	0.0110649699	0.0039381058	0.0104978695	0.011685828	-0.0133278701	0.01703217	0.0194838941	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.938776694249957	-0.656767367231059	0.448081059024295	0.592443852028073
-0.00217393	0.120396	-0.19721	0.0111697	0.000389458	-0.0008362	-4.89500000000003e-05	0.0668435	0.00162800000000002	0.000142999999999999	-0.000133592	-0.000230659	0.0938829999999999	0.0511428052	0.0474946641	0.0416059582	0.0337544877	0.0243106464	0.0137199483	0.0024820104	-0.0088730165	-0.0198094581	-0.0298113868	-0.0384069609	-0.0451906832	-0.0498425313	-0.0521430537	-0.0519837232	-0.0493720561	-0.044431258	-0.0373944116	-0.0285934806	-0.0184436498	-0.0074237382	-0.0012019718	0.0038757905	0.0025045722	0.0107072623	0.0017725454	-0.0087073428	-0.0233094392	0.0087112298	0.0082935216	-0.0039798689	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1.72884925445418	-0.63854643919708	0.448081059024295	0.592443852028073
-0.00221	0.102903	-0.0909203	0.00993473	0.000503099	-0.0008362	-3.607e-05	-0.017493	0.1062897	-0.00123497	0.000113641	0	0.19124932	0.051093594	0.047302555	0.0411911291	0.0330591074	0.0233053991	0.0124084642	0.0009028426	-0.0106470671	-0.021674694	-0.0316390872	-0.0400514517	-0.0464991262	-0.0506658255	-0.0523471556	-0.0514606403	-0.0480497669	-0.0422818529	-0.0344398384	-0.0249084068	-0.0141551145	-0.0027074549	-0.0036280271	0.0052689732	-0.0004100259	0.0320276359	0.0502229624	-0.0094296482	0.0126577942	-0.0102319242	0.0076617207	-0.0203150522	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1.63901958475616	-0.672463351416252	0.448081059024295	0.592443852028073
-0.00216531	0.0420498	-0.115416	0.0104757	0.000704919	-0.00070234	4.469e-05	-0.0608532	-0.0244957	0.000540970000000002	0.00020182	0.00013386	0.12922609	0.051043434	0.0471069319	0.0407694154	0.032353904	0.0222893319	0.0110886847	-0.0006771467	-0.0124084642	-0.0235073292	-0.0334080384	-0.0416059582	-0.0476832451	-0.0513301431	-0.0523607718	-0.0507226006	-0.0464991262	-0.0399056168	-0.03127814	-0.0210564335	-0.0097614921	0.0020309873	-0.0057039613	0.0044066905	0.004782373	0.0212354363	0.0273231655	-0.0012215941	0.0136671676	-0.0112637258	-0.0044553505	-0.0115388375	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1.46065131019004	-0.802229739484921	0.448081059024295	0.592443852028073
-0.00420313	0.0574949	-0.100326	0.00984722	0.000312918	-0.000491566	-0.00203782	0.0154451	0.01509	-0.000628480000000001	-0.000392001	0.000210774	0.09413567	0.050992326	0.0469078096	0.0403408874	0.0316390872	0.0212629165	0.0097614921	-0.0022565198	-0.0141551145	-0.025304607	-0.0351149558	-0.0430669878	-0.048739874	-0.0518333998	-0.0521838529	-0.049772687	-0.0447275033	-0.0373152977	-0.0279283311	-0.0170633708	-0.0052954007	0.006752807	-0.0062856042	0.0076091145	-0.0059256839	0.0036347725	-0.0018980393	-0.004141665	0.0097845298	-0.0326552376	-0.0001980889	0.0078683756	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1.45573689840545	-0.860554752233474	0.448081059024295	0.592443852028073
