"trans_x"	"trans_y"	"trans_z"	"rot_x"	"rot_y"	"rot_z"	"trans_x_derivative1"	"trans_y_derivative1"	"trans_z_derivative1"	"rot_x_derivative1"	"rot_y_derivative1"	"rot_z_derivative1"	"framewise_displacement"	"cosine00"	"cosine01"	"cosine02"	"cosine03"	"cosine04"	"cosine05"	"cosine06"	"cosine07"	"cosine08"	"cosine09"	"cosine10"	"cosine11"	"cosine12"	"cosine13"	"cosine14"	"cosine15"	"cosine16"	"cosine17"	"cosine18"	"cosine19"	"cosine20"	"t_comp_cor_00"	"t_comp_cor_01"	"t_comp_cor_02"	"t_comp_cor_03"	"t_comp_cor_04"	"a_comp_cor_00"	"a_comp_cor_01"	"a_comp_cor_02"	"a_comp_cor_03"	"a_comp_cor_04"	"motion_outlier01"	"motion_outlier02"	"motion_outlier03"	"motion_outlier04"	"motion_outlier05"	"motion_outlier06"	"motion_outlier07"	"motion_outlier08"	"motion_outlier09"	"motion_outlier10"	"motion_outlier11"	"motion_outlier12"	"motion_outlier13"	"motion_outlier14"	"motion_outlier15"	"motion_outlier16"	"motion_outlier17"	"motion_outlier18"	"volume_z"	"luminance_z"	"speech_z"	"face_z"
0.0273545	-0.107769	-0.0226956	0.00110791	-0.000229236	0.000588542	0.0128577	-0.1242899	0.0049158	0.000145927	-6.6579e-05	0	0.1526887	0.0519900974	0.0507245288	0.0486380181	0.0457643343	0.042149986	0.0378534688	0.032944319	0.0275019879	0.0216145559	0.015377307	0.0088911868	0.0022611689	-0.0044054445	-0.0110007588	-0.0174180334	-0.0235534089	-0.0293075885	-0.0345874448	-0.0393075269	-0.0433914434	-0.046773099	-0.0017910944	0.0045494689	-0.0239792653	-0.0207896773	-0.0082545491	0.023836802	-0.0568281162	-8.29081e-05	-0.0200894098	0.00458044	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.380374703292263	-1.08091270754883	-2.22840312389761	-1.68540061352814
0.0289559	-0.0235901	-0.0285333	0.00096553	-0.00033274	0.000838542	0.0016014	0.0841789	-0.0058377	-0.00014238	-0.000103504	0.00025	0.1164122	0.0519608967	0.0506087036	0.0483810535	0.0453164815	0.0414680002	0.0369021828	0.0316980113	0.0259455102	0.0197441895	0.013201323	0.0064300929	-0.0004523686	-0.0073270047	-0.0140748942	-0.0205793086	-0.0267277308	-0.0324138022	-0.0375391619	-0.0420151486	-0.0457643343	-0.0487218636	-0.0166845869	-0.0179478269	-0.0159710418	-0.0144691974	0.001432629	-0.016681339	0.0117848809	-0.026081309	-0.0142960111	0.008188224	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1.27014591083183	-1.28774394727322	-2.22840312389761	-1.68540061352814
0.030405	-0.0400906	-0.0110982	0.00151398	-0.00033274	0.000588542	0.0014491	-0.0165005	0.0174351	0.00054845	0	-0.00025	0.0753072	0.0519307284	0.0504891087	0.0481159803	0.0448551266	0.0407667093	0.0359261587	0.0304227813	0.0243581127	0.0178440444	0.0110007588	0.0039545126	-0.0031646932	-0.0102255113	-0.0170976719	-0.0236543856	-0.029774683	-0.0353456466	-0.0402644936	-0.044440473	-0.0477965391	-0.0502707735	0.0170380454	0.0074770062	-0.0146961677	-0.021809702	0.0085560256	0.0189221528	-0.0313582354	0.0170228892	-0.0224069377	-0.0001845735	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1.72108836539445	-1.30444164896667	-2.22840312389761	-1.68540061352814
0.0521252	-0.027521	-0.0474479	0.000995976	-0.000733909	0.000588542	0.0217202	0.0125696	-0.0363497	-0.000518004	-0.000401169	0	0.11659815	0.051899593	0.0503657529	0.0478428428	0.0443804069	0.0400464398	0.0349260507	0.0291197926	0.0227416872	0.0159169864	0.0087797117	0.0014700233	-0.0058685331	-0.0130918447	-0.020058062	-0.026630384	-0.0326797453	-0.0380873499	-0.0427470046	-0.0465672044	-0.0494729291	-0.0514071169	-0.0199361019	-0.0207304442	-0.0191258226	0.0039178078	0.0272183484	-0.0020606034	0.022381318	-0.0365004744	-0.0064066363	0.0207497742	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1.94040207786486	-1.30946970887924	-2.22840312389761	-1.68540061352814
0.0423041	-0.00606639	-0.0108946	0.000879329	-0.000733909	0.000588542	-0.0098211	0.02145461	0.0365533	-0.000116647	0	0	0.07366136	0.051867491	0.0502386454	0.0475616869	0.0438924641	0.0393075269	0.0339025293	0.027790234	0.02109816	0.0139659219	0.0065423171	-0.0010177779	-0.0085566393	-0.0159169864	-0.0229452624	-0.0294948387	-0.0354290736	-0.0406241631	-0.0449717237	-0.0483810535	-0.0507810249	-0.052121568	0.019744876	0.0208959399	0.0062775564	-0.0229123611	-0.0205054341	0.025883326	0.0348598917	0.0267095521	0.0019126461	-0.0289438014	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1.8639743861055	-1.31045519011602	-2.22840312389761	-1.68540061352814
0.0521193	-0.0519156	-0.109387	0.00344107	-3.89869e-05	0.000610185	0.0098152	-0.04584921	-0.0984924	0.002561741	0.0006949221	2.1643e-05	0.318072115	0.0518344232	0.0501077956	0.0472725596	0.0433914434	0.0385503146	0.0328562806	0.0264353189	0.0194294898	0.0119937935	0.004292741	-0.0035032861	-0.0112218049	-0.0186920473	-0.025748738	-0.0322357516	-0.0380095663	-0.0429424396	-0.0469252343	-0.0498698332	-0.0517110885	-0.0524082634	-0.0060696245	-0.0129860934	-0.0158361142	-0.0020402015	0.0310017217	-0.0229925566	0.0012739911	-0.0314674129	-0.0250947827	0.0017499903	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1.269730985461	-1.30552401864244	-2.22840312389761	0.592443852028073
0.0520758	0.0112037	-0.0394901	0.000870683	-0.000818834	0.000745332	-4.34999999999949e-05	0.0631193	0.0698969	-0.002570387	-0.0007798471	0.000135147	0.307328755	0.0518003901	0.0499732133	0.0469755095	0.0428774942	0.0377751555	0.031788006	0.0250562833	0.017737665	0.0100035758	0.002035172	-0.0059809018	-0.0138568845	-0.0214082961	-0.0284582593	-0.0348416421	-0.0404089261	-0.0450297083	-0.0485957556	-0.0510235403	-0.052256196	-0.0522648503	-0.0035803902	0.0029238046	-0.0242334079	-0.0363859993	-0.0559267981	-0.013716539	0.0085054951	-0.0256866079	-0.0110242245	-0.0241842099	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.819378014926554	-1.29582902680275	-2.22840312389761	-1.68540061352814
0.0522403	-0.0888765	-0.0847354	0.00119755	-0.000173617	0.000611952	0.000164499999999998	-0.1000802	-0.0452453	0.000326867	0.000645217	-0.00013338	0.2007632	0.0517653924	0.0498349085	0.0466705863	0.0423507695	0.0369824104	0.0306984217	0.0236543856	0.0160247019	0.0079982704	-0.0002261864	-0.0084450432	-0.0164548132	-0.0240571864	-0.0310639394	-0.0373015953	-0.042615719	-0.0468747407	-0.0499732133	-0.0518344232	-0.0524122897	-0.0516925056	-0.0182657742	0.0106219029	0.0126948222	-0.0008261328	0.0458596041	0.0039086316	0.010040685	-0.0064305628	0.0081513113	0.0246233174	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.070303873688766	-0.666333026623556	-2.22840312389761	0.592443852028073
0.0367891	0.028532	0.117595	-0.000339071	-0.000838923	0.000286187	-0.0154512	0.1174085	0.2023304	-0.001536621	-0.000665306	-0.000325765	0.4615747	0.0517294306	0.0496928916	0.0463578411	0.0418114263	0.0361724484	0.029588258	0.0222309049	0.0142926419	0.0059809018	-0.0024871236	-0.0108901587	-0.019008626	-0.026630384	-0.0335562706	-0.0396053074	-0.0446194286	-0.0484676115	-0.0510493004	-0.0522970337	-0.0521782074	-0.0506959264	0.0407022671	-0.0266947041	-0.0563392834	-0.0021696398	-0.0670563532	0.0548241587	0.0321973399	-0.0135756128	0.0370594937	-0.0786338914	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.405381764620103	-0.254645839147796	-2.22840312389761	0.592443852028073
0.0248105	0.107955	0.203561	-0.0013441	0.000342088	-0.000176482	-0.0119786	0.079423	0.085966	-0.001005029	0.001181011	-0.000462669	0.30980305	0.0516925056	0.0495471731	0.0460373263	0.0412596253	0.0353456466	0.0284582593	0.02078714	0.0125435491	0.0039545126	-0.00474343	-0.0133107399	-0.021511476	-0.0291197926	-0.0359261587	-0.0417431291	-0.0464105063	-0.0497997519	-0.0518175273	-0.0524082634	-0.0515556917	-0.0492832916	0.0506189216	-0.0022887239	-0.0382791715	-0.0291828062	-0.0666945398	-0.0049280474	0.0590726056	0.0249366536	-0.0313608304	-0.0479535754	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.036558840976344	-0.109412144362484	-2.22840312389761	0.592443852028073
0.0403227	-0.199708	-0.084953	0.00161293	0.000333903	-7.70728e-05	0.0155122	-0.307663	-0.288514	0.00295703	-8.18500000000002e-06	9.94092e-05	0.76492041	0.0516546178	0.0493977639	0.0457090957	0.040695531	0.0345023898	0.0273091829	0.0193244083	0.0107795079	0.0019221591	-0.0069909042	-0.0157013334	-0.0239566531	-0.0315175794	-0.038164956	-0.043706106	-0.0479804167	-0.0508639957	-0.0522732612	-0.0521673651	-0.0505493769	-0.0474661945	-0.0210658814	0.0478434803	0.0259774487	0.0129281486	0.0405596181	0.0129787509	-0.0279734399	0.0273665834	0.0740199386	0.0812760552	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.015870572755613	-0.824054857785607	-2.22840312389761	-1.68540061352814
0.0478694	-0.100574	-0.0686183	0.00158529	0.000478597	5.12504e-06	0.0075467	0.099134	0.0163347	-2.764e-05	0.000144694	8.219784e-05	0.135741992	0.0516157682	0.049244675	0.0453732043	0.0401193113	0.0336430707	0.0261417992	0.0178440444	0.0090026205	-0.0001130935	-0.0092253617	-0.0180565534	-0.0263376015	-0.0338162004	-0.0402644936	-0.0454860159	-0.0493216787	-0.0516546178	-0.0524137538	-0.0515759573	-0.0491667543	-0.0452595478	-0.0106142739	0.0082133189	-0.0066446154	-0.0065037912	0.0395595782	0.0137975897	-0.0154807909	-0.0169924202	0.051778225	-0.0370938925	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.160487679960007	-0.152715399728126	-2.22840312389761	-1.68540061352814
0.0391778	-0.0165296	-0.066647	0.00177167	0.000404363	5.12504e-06	-0.0086916	0.0840444	0.0019713	0.00018638	-7.4234e-05	0	0.107738	0.0515759573	0.0490879179	0.0450297083	0.039531138	0.0327680892	0.0249568909	0.016347399	0.0072150046	-0.0021481754	-0.011442642	-0.020371094	-0.0286479378	-0.036008423	-0.0422171104	-0.0470754035	-0.0504279004	-0.0521673651	-0.0522381577	-0.0506380137	-0.0474181167	-0.0426814612	-0.0215658409	-0.0617253071	0.0332755084	-0.0129044973	-0.0679083714	-0.0241064142	-0.0135517232	0.0388159475	0.0128516923	0.0145179252	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.009563595579954	-1.05898683045974	-2.22840312389761	0.592443852028073
0.0485422	-0.0650018	-0.065264	0.00168993	4.01588e-05	5.12504e-06	0.00936439999999999	-0.0484722	0.001383	-8.17399999999999e-05	-0.0003642042	0	0.08151681	0.051535186	0.0489275043	0.0446786654	0.0389311863	0.0318778528	0.0237552522	0.0148358378	0.0054187904	-0.0041800175	-0.0136386166	-0.0226397406	-0.0308814681	-0.0380873499	-0.0440156816	-0.0484676115	-0.0512938101	-0.0523994793	-0.051747532	-0.0493598362	-0.0453164815	-0.0397530928	0.0001322015	0.0275999089	-0.0206688394	-0.0077354248	-0.0385139784	-0.0123431347	-0.0342339198	-0.0216815821	-0.0393857218	-0.0141388922	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.223642030230019	-0.914666043968414	-2.22840312389761	0.592443852028073
0.0428206	6.49886e-05	-0.0123226	0.00111455	4.01588e-05	0.000554218	-0.0057216	0.0650667886	0.0529414	-0.00057538	0	0.00054909296	0.1799534366	0.051493455	0.0487634462	0.0443201343	0.038319635	0.0309727759	0.0225376886	0.0133107399	0.0036161185	-0.0062055551	-0.0158091967	-0.0248573823	-0.0330322041	-0.0400464398	-0.0456536443	-0.0496568086	-0.0519152815	-0.0523497117	-0.0509448353	-0.0477500128	-0.0428774942	-0.0364984753	0.0228288399	-0.0151119818	-0.0112160893	-0.0367229317	0.0202720614	-0.0561822904	-0.0088328016	0.0042386336	-0.0539102643	0.0738805548	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.978265798302627	-0.777503560825223	-2.22840312389761	0.592443852028073
0.0463463	-0.0721668	-0.0387223	0.00167877	4.01588e-05	7.96278e-05	0.00352570000000001	-0.0722317886	-0.0263997	0.00056422	0	-0.0004745902	0.1540976986	0.051450765	0.0485957556	0.0439541752	0.0376966663	0.0300532798	0.0213050164	0.0117734969	0.0018091373	-0.0082217334	-0.0179503407	-0.0270190229	-0.0350943796	-0.0418795288	-0.0471250218	-0.0506380137	-0.052289353	-0.05201833	-0.0498349085	-0.0458193599	-0.0401193113	-0.032944319	0.0234348498	-0.0102221154	0.0186373663	-0.0252836234	0.0181427135	-0.0158907293	-0.02996993	0.025064759	-0.047496856	0.0485624292	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.601538291374283	-1.04351844850192	0.448081059024295	0.592443852028073
0.0453202	-0.0268919	-0.0226303	0.0014053	0.000421583	0.000230219	-0.0010261	0.0452749	0.016092	-0.00027347	0.0003814242	0.0001505912	0.10266727	0.0514071169	0.0484244452	0.0435808493	0.0370624658	0.0291197926	0.020058062	0.0102255113	0	-0.0102255113	-0.020058062	-0.0291197926	-0.0370624658	-0.0435808493	-0.0484244452	-0.0514071169	-0.0524142418	-0.0514071169	-0.0484244452	-0.0435808493	-0.0370624658	-0.0291197926	0.0185993042	0.0081822396	-0.0447775473	-0.0140962835	0.0288738276	-0.0111244086	-0.0097293933	-0.0136005327	-0.0033858426	0.0347719938	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1.04934482475389	-1.23948124639007	0.448081059024295	0.592443852028073
0.0275925	-0.0395798	-0.0579786	0.00151943	2.36055e-05	-1.97807e-05	-0.0177277	-0.0126879	-0.0353483	0.00011413	-0.0003979775	-0.0002499997	0.10386926	0.0513625114	0.0482495277	0.0432002194	0.0364172225	0.0281727488	0.0187976612	0.0086681957	-0.0018091373	-0.0122138669	-0.022128436	-0.0311549584	-0.0389311863	-0.0451450484	-0.0495471731	-0.0519608967	-0.052289353	-0.0505193604	-0.0467219514	-0.0410495216	-0.033729714	-0.0250562833	0.0035956178	-0.0087847883	-0.0024978201	-0.0086434572	0.0279530969	0.0217379671	0.0095912816	-0.0058663461	-0.0259530713	0.0031543464	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1.40273575923613	-1.30470906105827	0.448081059024295	-1.68540061352814
0.0276555	-0.129813	-0.093579	0.00170129	8.13028e-05	-1.97807e-05	6.29999999999971e-05	-0.0902332	-0.0356004	0.00018186	5.76973e-05	0	0.137874465	0.0513169495	0.0480710162	0.042812349	0.0357611286	0.0272125894	0.017524659	0.007102971	-0.0036161185	-0.0141838011	-0.0241576078	-0.0331199354	-0.040695531	-0.0465672044	-0.0504891087	-0.0522970337	-0.0519152815	-0.0493598362	-0.0447376941	-0.0382423846	-0.0301458661	-0.02078714	-0.0179977111	0.0113143233	0.0053219175	0.0286681888	0.049737224	0.0016972221	0.0456224188	-0.0137233987	0.0297793531	-0.0025915649	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.680559824396712	-1.16849348276696	0.448081059024295	-1.68540061352814
0.0330028	-0.00494117	-0.0382291	0.0010092	-0.000401052	0.000230219	0.0053473	0.12487183	0.0553499	-0.00069209	-0.0004823548	0.0002499997	0.256791255	0.0512704319	0.0478889238	0.0424173034	0.0350943796	0.0262397614	0.0162399088	0.0055312652	-0.0054187904	-0.0161323429	-0.0261417992	-0.0350102966	-0.0423507695	-0.0478428428	-0.051246815	-0.0524141198	-0.0512938101	-0.0479347819	-0.0424836398	-0.0351782991	-0.0263376015	-0.016347399	0.0017098406	0.0090805371	0.0344334057	-0.0165901312	-0.047175708	0.0380396282	0.0038793068	0.0440409532	0.0242293497	-0.0598301376	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.938776694249957	-0.656767367231059	0.448081059024295	0.592443852028073
0.0431232	-0.0829296	-0.0566317	0.00137813	0.00013425	0.000304303	0.0101204	-0.07798843	-0.0184026	0.00036893	0.000535302	7.4084e-05	0.15542723	0.0512229596	0.0477032642	0.0420151486	0.0344171741	0.0252547177	0.0149442718	0.0039545126	-0.0072150046	-0.0180565534	-0.0280773158	-0.0368217834	-0.0438924641	-0.0489679499	-0.0518175273	-0.0523116647	-0.0504279004	-0.0462518635	-0.0399733818	-0.0318778528	-0.0223332702	-0.0117734969	-0.0097271337	0.0317984905	-0.0177065456	0.0080950887	0.0455932234	0.0152848885	0.0120759813	-0.0264064228	0.0426688686	-0.026049019	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1.72884925445418	-0.63854643919708	0.448081059024295	0.592443852028073
0.0275836	-0.00381083	-0.0248976	0.00106317	-0.000166028	0.000113802	-0.0155396	0.07911877	0.0317341	-0.00031496	-0.000300278	-0.000190501	0.16667942	0.0511745333	0.0475140513	0.0416059521	0.033729714	0.0242579167	0.0136386166	0.0023741518	-0.0090026205	-0.0199535306	-0.0299605535	-0.0385503146	-0.0453164815	-0.0499389857	-0.052199163	-0.0519900974	-0.0493216787	-0.0443201343	-0.0372220587	-0.028363221	-0.0181626821	-0.007102971	-0.0063796835	-0.0298109826	0.025173162	-0.009346956	-0.0367151957	0.0014324246	0.0261393313	0.0232769632	-0.0001783099	-0.0144766091	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1.63901958475616	-0.672463351416252	0.448081059024295	0.592443852028073
0.0390857	-0.11681	-0.0696752	0.00106462	-2.61792e-05	0.000113802	0.0115021	-0.11299917	-0.0447776	1.45000000000006e-06	0.0001398488	0	0.17634381	0.0511251541	0.047321299	0.0411897824	0.0330322041	0.0232498227	0.0123238185	0.0007916247	-0.0107795079	-0.0218204132	-0.031788006	-0.040191996	-0.0466190039	-0.050752895	-0.0523903296	-0.051450765	-0.0479804167	-0.042149986	-0.0342462625	-0.0246580184	-0.0138568845	-0.0023741518	-0.0128457237	0.0211699414	0.0039583594	0.0020902491	-0.0105329311	0.037798712	-0.0447606382	0.003677265	0.0263030064	-0.0126642007	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1.46065131019004	-0.802229739484921	0.448081059024295	0.592443852028073
0.0381256	-0.0585223	-0.0696898	0.0011309	-0.000105125	0.000363802	-0.000960099999999998	0.0582877	-1.46000000000035e-05	6.62799999999999e-05	-7.89458e-05	0.00025	0.07902369	0.0510748227	0.0471250218	0.0407667093	0.0323248521	0.0222309049	0.0110007588	-0.0007916247	-0.0125435491	-0.0236543856	-0.0335562706	-0.0417431291	-0.0477965391	-0.0514071169	-0.0523903296	-0.0506959264	-0.0464105063	-0.0397530928	-0.0310639394	-0.02078714	-0.0094479311	0.0023741518	-0.0168457602	0.0426098487	-0.0181472776	0.0172007633	0.0467164849	0.0173679845	0.017065844	-0.0171976978	0.0408560103	-0.0356388692	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1.45573689840545	-0.860554752233474	0.448081059024295	0.592443852028073
0.0459564	-0.125705	-0.0800012	0.0011911	-0.000255324	0.000361466	0.00783080000000001	-0.0671827	-0.0103114	6.02e-05	-0.000150199	-2.33599999999997e-06	0.09596165	0.0510235403	0.0469252343	0.0403368038	0.0316078689	0.0212016376	0.0096703246	-0.0023741518	-0.0142926419	-0.0254526818	-0.0352620549	-0.0432002194	-0.0488459301	-0.051899593	-0.052199163	-0.0497287433	-0.0446194286	-0.0371423487	-0.0276942808	-0.016776594	-0.004968644	0.007102971	-0.0307112135	-0.0456573894	0.0310887116	0.0046446554	0.0138657796	-0.0007923301	0.0057367892	0.0114061575	0.0284471016	-0.0294735209	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1.49311866276192	-0.863903765330201	0.448081059024295	0.592443852028073
0.0357979	0.0124489	-0.0611912	0.000452419	-0.000405202	0.000211918	-0.0101585	0.1381539	0.01881	-0.000738681	-0.000149878	-0.000149548	0.21902775	0.0509713076	0.0467219514	0.0399001378	0.0308814681	0.0201625	0.0083334077	-0.0039545126	-0.0160247019	-0.0272125894	-0.0369021828	-0.0445599841	-0.0497643635	-0.0522287737	-0.0518175273	-0.0485532669	-0.042615719	-0.0343317983	-0.0241576078	-0.0126533271	-0.0004523686	0.0117734969	-0.0223139008	0.0109607366	0.0329882805	-0.0070404587	-0.0831442799	0.0117041251	-0.0120992714	0.0209781027	0.0329378169	-0.0455338906	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.839465087515898	-1.27882465050182	0.448081059024295	-1.68540061352814
0.0416133	-0.0727039	-0.0534358	0.00155935	-0.000289649	0.000211918	0.0058154	-0.0851528	0.00775539999999999	0.001106931	0.000115553	0	0.1598478	0.0509181258	0.0465151882	0.0394567845	0.0301458661	0.0191139759	0.0069909042	-0.0055312652	-0.017737665	-0.0289314543	-0.0384736004	-0.0458193599	-0.0505493769	-0.0523936235	-0.051246815	-0.0471744208	-0.0404089261	-0.0313365607	-0.020475249	-0.0084450432	0.0040672745	0.016347399	0.0099578178	0.0464136376	-0.0108608647	0.0184613581	0.0394220506	0.0083448331	-0.0244615183	-0.0069003394	0.0233734667	-0.018869274	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.908939990836945	-0.910800184876609	0.448081059024295	0.592443852028073
0.0342868	0.0335053	-0.028025	0.000341094	-0.000525196	0.000107434	-0.0073265	0.1062092	0.0254108	-0.001218256	-0.000235547	-0.000104484	0.21686085	0.0508639957	0.0463049601	0.0390068183	0.029401282	0.0180565534	0.0056437143	-0.007102971	-0.0194294898	-0.0306066839	-0.0399733818	-0.0469755095	-0.0511988656	-0.0523936235	-0.0504891087	-0.0455979804	-0.0380095663	-0.0281727488	-0.0166694112	-0.0041800175	0.0085566393	0.02078714	-0.0082504667	-0.0166130735	-0.0077754959	0.0062406122	0.003312771	-0.0144123117	0.0154223198	-0.0102758105	0.0058553208	-0.0024409956	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.946659160904901	-0.799555557608316	0.448081059024295	0.592443852028073
0.0419137	-0.0674459	-0.0387755	0.00166491	-8.88518e-05	0.000211918	0.00762689999999998	-0.1009512	-0.0107505	0.001323816	0.0004363442	0.000104484	0.21256081	0.0508089184	0.0460912827	0.0385503146	0.0286479378	0.0169907249	0.004292741	-0.0086681957	-0.02109816	-0.0322357516	-0.0413987346	-0.0480258282	-0.0517110885	-0.0522287737	-0.0495471731	-0.0438305487	-0.0354290736	-0.0248573823	-0.0127630461	0.0001130935	0.0129823055	0.0250562833	0.0075945018	-0.0436960102	0.0231822367	-0.0142046166	0.0308077547	0.0088408993	-0.0529809337	0.0257166645	-0.0286215959	0.0491897429	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.786403717244353	-0.869062178455707	0.448081059024295	0.592443852028073
0.0506563	0.0148439	-0.0555437	0.00114541	-4.50526e-05	0.000211918	0.00874260000000001	0.0822898	-0.0167682	-0.0005195	4.37992e-05	0	0.13596556	0.050752895	0.0458741721	0.0380873499	0.0278860579	0.0159169864	0.00293889	-0.0102255113	-0.0227416872	-0.0338162004	-0.0427470046	-0.0489679499	-0.0520846721	-0.051899593	-0.0484244452	-0.0418795288	-0.0326797453	-0.0214082961	-0.0087797117	0.0044054445	0.0173113266	0.0291197926	-0.0323998059	-0.0313342991	-0.0303847144	0.0289394497	-0.0497002478	-0.0109970304	0.0055794695	-0.0466896564	0.0162021098	0.0031411234	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.57327986591751	-0.915722252468622	0.448081059024295	0.592443852028073
0.0407734	-0.0166639	-0.0127577	0.000833572	-0.000600938	0.000211918	-0.0098829	-0.0315078	0.042786	-0.000311838	-0.0005558854	0	0.12756287	0.0506959264	0.0456536443	0.0376180017	0.0271158693	0.0148358378	0.0015830688	-0.0117734969	-0.0243581127	-0.0353456466	-0.0440156816	-0.0497997519	-0.0523186149	-0.0514071169	-0.0471250218	-0.0397530928	-0.029774683	-0.0178440444	-0.00474343	0.0086681957	0.021511476	0.032944319	0.0337161492	0.0598436879	0.0538597722	-0.0059646311	0.0158554833	-0.0003957432	0.0161200958	0.057541069	-0.0048522391	-0.0142911269	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1.0596923050366	-0.841236168978166	0.448081059024295	0.592443852028073
0.0477552	-0.0642272	-0.0442279	0.00138437	-0.000172208	0.000211918	0.0069818	-0.0475633	-0.0314702	0.000550798	0.00042873	0	0.1349917	0.0506380137	0.0454297158	0.0371423487	0.0263376015	0.0137477825	0.0002261864	-0.0133107399	-0.0259455102	-0.0368217834	-0.0452024033	-0.0505193604	-0.0524122897	-0.050752895	-0.0456536443	-0.0374601473	-0.0267277308	-0.0141838011	-0.0006785423	0.0128727058	0.0255514863	0.0364984753	-0.0089583155	-0.0103723472	-0.0473700914	0.0249221022	0.043960936	0.0119448252	-0.005335572	-0.0507773434	0.0179864201	-0.0208141821	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1.021240323225	-0.860514820448052	0.448081059024295	0.592443852028073
0.0354852	-0.0262567	0.00454511	-0.000287248	-0.000830438	0.000211918	-0.01227	0.0379705	0.04877301	-0.001671618	-0.00065823	0	0.21550591	0.050579158	0.0452024033	0.0366604707	0.0255514863	0.0126533271	-0.0011308477	-0.0148358378	-0.0275019879	-0.0382423846	-0.0463049601	-0.0511251541	-0.0523654453	-0.0499389857	-0.0440156816	-0.0350102966	-0.0235534089	-0.0104472564	0.0033904374	0.0169907249	0.029401282	0.0397530928	0.011686686	-0.0063990855	0.0674714678	-0.0161720941	-0.0191017067	-0.0297356982	0.0335000143	0.058491965	-0.0194285416	0.0069892839	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.98741832854864	-1.33215083848392	0.448081059024295	0.592443852028073
0.0512297	-0.0888125	-0.0441159	0.00123309	-0.000305852	4.07885e-05	0.0157445	-0.0625558	-0.04866101	0.001520338	0.000524586	-0.0001711295	0.237763985	0.0505193604	0.0449717237	0.0361724484	0.024757758	0.0115529809	-0.0024871236	-0.016347399	-0.029025691	-0.0396053074	-0.047321299	-0.0516157682	-0.0521782074	-0.0489679499	-0.0422171104	-0.0324138022	-0.0202668442	-0.0066545109	0.0074389706	0.0209945843	0.0330322041	0.0426814612	-0.0204715125	-0.0751352935	-0.0285987042	0.0195929753	-0.0093035987	-0.0030814358	-0.0252903578	-0.0443980329	-0.0306877475	0.0111890088	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.571021199584375	-1.36957883727599	0.448081059024295	0.592443852028073
