"trans_x"	"trans_y"	"trans_z"	"rot_x"	"rot_y"	"rot_z"	"trans_x_derivative1"	"trans_y_derivative1"	"trans_z_derivative1"	"rot_x_derivative1"	"rot_y_derivative1"	"rot_z_derivative1"	"framewise_displacement"	"cosine00"	"cosine01"	"cosine02"	"cosine03"	"cosine04"	"cosine05"	"cosine06"	"cosine07"	"cosine08"	"cosine09"	"cosine10"	"cosine11"	"cosine12"	"cosine13"	"cosine14"	"cosine15"	"cosine16"	"cosine17"	"cosine18"	"cosine19"	"cosine20"	"t_comp_cor_00"	"t_comp_cor_01"	"t_comp_cor_02"	"a_comp_cor_00"	"a_comp_cor_01"	"a_comp_cor_02"	"a_comp_cor_03"	"a_comp_cor_04"	"motion_outlier01"	"motion_outlier02"	"motion_outlier03"	"motion_outlier04"	"motion_outlier05"	"motion_outlier06"	"motion_outlier07"	"motion_outlier08"	"motion_outlier09"	"volume_z"	"luminance_z"	"speech_z"	"face_z"
-0.013322	0.0410666	-0.0328512	0.00059754	-0.000168872	-9.88247e-05	0.0151436	-0.0125113	0.0151693	-8.2053e-05	-5.8827e-05	0.0003263023	0.066183315	0.0516958108	0.0496661877	0.0463423012	0.0418107693	0.0361896802	0.0296255153	0.0222893319	0.0143723053	0.0060807472	-0.0023692706	-0.010757547	-0.0188654898	-0.0264818121	-0.0334080384	-0.0394636764	-0.0444909208	-0.0483587652	-0.0509664168	-0.0522459219	-0.0521639377	-0.0507226006	-0.0011620971	0.0041545582	-0.0156051957	0.0081049684	0.0057146203	-0.0014918415	-0.0446019509	0.0067767395	0	0	0	0	0	0	0	0	0	0.233933779509985	-0.973416291972741	-2.22840312389761	0.592443852028073
0.0118738	0.061225	-0.0753224	0.000752986	-0.000150506	-0.000278779	0.0251958	0.0201584	-0.0424712	0.000155446	1.8366e-05	-0.0001799543	0.105513715	0.0516590118	0.0495209612	0.0460228486	0.0412607473	0.0353654455	0.028498854	0.0208495594	0.0126276447	0.0040589197	-0.004621281	-0.0131745611	-0.0213660101	-0.0289706552	-0.0357796393	-0.0416059582	-0.0462895956	-0.0497019183	-0.0517492091	-0.0523752403	-0.0515628185	-0.0493342563	-0.0065075686	0.0002052195	-0.0157923816	-0.0075433324	0.0339232545	0.0149455217	0.0091381038	0.0068185788	0	0	0	0	0	0	0	0	0	-0.066645052891282	-1.03611006555444	-2.22840312389761	0.592443852028073
0.00605843	0.094021	-0.11421	0.00114512	-0.000353445	-8.60216e-06	-0.00581537	0.032796	-0.0388876	0.000392134	-0.000202939	0.00027017684	0.120761462	0.0516212534	0.0493720561	0.0456957037	0.0406984653	0.0345247919	0.0273531403	0.0193908153	0.0108679768	0.0020309873	-0.0068647103	-0.0155619757	-0.0238094045	-0.0313685957	-0.0380210421	-0.0435744473	-0.0478682839	-0.0507784337	-0.0522207755	-0.0521536168	-0.0505788988	-0.0475421407	-0.00731717	-0.023304188	-0.009357241	-0.0304178664	0.0137372828	0.0526584179	0.0349213859	0.0028430392	0	0	0	0	0	0	0	0	0	-0.217578114120031	-0.92311376151029	-2.22840312389761	0.592443852028073
0.0153031	0.0587723	-0.171588	0.00139239	-0.000414542	-0.000425127	0.00924467	-0.0352487	-0.057378	0.00024727	-6.1097e-05	-0.00041652484	0.138115962	0.0515825363	0.0492194833	0.0453609212	0.0401240904	0.0336681095	0.02618914	0.0179144269	0.0090953929	0	-0.0090953929	-0.0179144269	-0.02618914	-0.0336681095	-0.0401240904	-0.0453609212	-0.0492194833	-0.0515825363	-0.0523782801	-0.0515825363	-0.0492194833	-0.0453609212	-0.0163242905	-0.035508971	0.0083712706	0.0256788171	-0.0711157498	-0.0131482427	0.0305889991	-0.0389169586	0	0	0	0	0	0	0	0	0	-0.116128853096064	-0.881872444857284	-2.22840312389761	-1.68540061352814
0.01808	0.0251801	-0.092846	0.00139927	-0.000150506	0.000300515	0.0027769	-0.0335922	0.078742	6.87999999999991e-06	0.000264036	0.000725642	0.164939	0.0515428613	0.0490632542	0.045018557	0.0395377932	0.0327957961	0.0250076315	0.0164217376	0.0073119995	-0.0020309873	-0.0113091867	-0.0202266294	-0.028498854	-0.0358619813	-0.0420811315	-0.0469579174	-0.0503367722	-0.0521099123	-0.0522207755	-0.0506658255	-0.0474946641	-0.0428084497	-0.002806896	-0.0006465535	-0.0058346955	0.0272799046	-0.0253315124	-0.0380827144	-0.0576401318	-0.0071457972	0	0	0	0	0	0	0	0	0	-0.599353152696515	-1.1580464074875	-2.22840312389761	-1.68540061352814
0.0499193	0.0688	-0.0602447	0.00131614	-0.000150506	0.000419695	0.0318393	0.0436199	0.0326013	-8.31300000000001e-05	0	0.00011918	0.118176	0.051502229	0.0489033805	0.0446686685	0.0389397479	0.0319082567	0.0238094045	0.0149141057	0.0055199161	-0.0040589197	-0.0135019809	-0.0224933884	-0.030732371	-0.0379433273	-0.043885044	-0.0483587652	-0.0512148408	-0.0523577323	-0.0517492091	-0.0494096266	-0.0454172463	-0.0399056168	0.00108344	0.0230332995	-0.0304757288	0.0102562302	0.034745292	0.0011888617	-0.0219363015	-0.0053068967	0	0	0	0	0	0	0	0	0	-0.205895879684053	-1.70661670056863	-2.22840312389761	0.592443852028073
0.0536866	0.047429	-0.0239014	0.00139927	-0.000150506	0.000735811	0.00376729999999999	-0.021371	0.0363433	8.31300000000001e-05	0	0.000316116	0.0814439	0.0514606403	0.048739874	0.044311314	0.0383301323	0.0310059033	0.0225952602	0.013392903	0.0037212726	-0.0060807472	-0.015669704	-0.024709611	-0.0328837193	-0.0399056168	-0.0455292636	-0.0495576132	-0.0518495163	-0.052324667	-0.0509664168	-0.0478223571	-0.0430026525	-0.0366761804	1.4214e-05	0.0374877585	-0.0248247242	0.0070224958	0.0505575084	0.0398890058	0.0395437207	-0.0246458043	0	0	0	0	0	0	0	0	0	-0.439227235212474	-1.7157960607134	-2.22840312389761	0.592443852028073
0.0833801	0.0854884	-0.0535887	0.00176727	0.000157522	0.000254845	0.0296935	0.0380594	-0.0296873	0.000368	0.000308028	-0.000480966	0.1552899	0.0514180959	0.0485727468	0.0439465533	0.0377091275	0.0300891549	0.0213660101	0.0118595137	0.0019182066	-0.0080934286	-0.0178083308	-0.0268703181	-0.0349471469	-0.0417426926	-0.0470078072	-0.0505494535	-0.0522377823	-0.0520108938	-0.0498771065	-0.0459146523	-0.0402688086	-0.0331465714	-0.0061868917	0.0129350835	-0.002114054	0.018408157	-0.0086896198	-0.0071353938	0.0380435034	-0.0519284568	0	0	0	0	0	0	0	0	0	-0.73297324312821	-1.50883755925897	-2.22840312389761	0.592443852028073
0.0741678	0.0695899	-0.0623062	0.00231342	0.000402738	0.000266912	-0.00921229999999999	-0.0158985	-0.0087175	0.00054615	0.000245216	1.2067e-05	0.07399995	0.0513745965	0.0484020114	0.0435744473	0.0370769179	0.0291584371	0.0201224762	0.0103153331	0.0001128608	-0.0100939368	-0.0199138901	-0.0289706552	-0.0369171367	-0.0434487905	-0.0483152946	-0.0513301431	-0.0523777937	-0.0514180959	-0.0484878293	-0.043699295	-0.0372360105	-0.0293456776	0.0033244832	0.017809432	-0.0209841683	0.0199375481	-0.0117233631	-0.0569498262	-0.0413188076	-0.0314304361	0	0	0	0	0	0	0	0	0	-0.786865934599928	-1.44382507474101	0.448081059024295	0.592443852028073
0.0829217	0.101248	-0.0830579	0.00177649	0.000334643	0.000206145	0.0087539	0.0316581	-0.0207517	-0.00053693	-6.8095e-05	-6.0767e-05	0.0944533	0.0513301431	0.0482276804	0.0431950583	0.0364336915	0.028214182	0.0188654898	0.0087617663	-0.0016926191	-0.0120792627	-0.0219824722	-0.0310059033	-0.0387884217	-0.045018557	-0.0494469678	-0.051896421	-0.0522688852	-0.0505494535	-0.0468069407	-0.0411911291	-0.0339267737	-0.025304607	-0.0007981206	0.01610192	-0.0288719131	-0.0222709018	0.0291264077	0.0224681413	0.0275707459	0.0241156671	0	0	0	0	0	0	0	0	0	-0.24938560050709	-1.27835884382586	0.448081059024295	0.592443852028073
0.0944398	0.130944	-0.159675	0.00213239	0.000342483	0.000234113	0.0115181	0.029696	-0.0766171	0.0003559	7.84000000000001e-06	2.7968e-05	0.1374166	0.0512847364	0.0480497669	0.0428084497	0.0357796393	0.027256828	0.0175958911	0.0072002268	-0.0034960873	-0.0140464202	-0.0240102362	-0.0329714899	-0.0405559987	-0.0464470668	-0.0503987089	-0.0522459219	-0.0519115742	-0.0494096266	-0.0448445497	-0.0384069609	-0.0303656657	-0.0210564335	-0.0075877069	-0.0188186007	0.0128311342	0.0096775734	-0.0436585574	0.00662024	0.027170876	-0.0341881734	0	0	0	0	0	0	0	0	0	-0.036468751314088	-0.694105582477362	0.448081059024295	-1.68540061352814
0.0760042	0.0908503	-0.188571	0.00178916	3.19794e-05	-2.88319e-05	-0.0184356	-0.0400937	-0.028896	-0.00034323	-0.0003105036	-0.0002629449	0.133259225	0.0512383773	0.0478682839	0.0424146861	0.0351149558	0.0262868196	0.016314529	0.0056321357	-0.0052954007	-0.0159924506	-0.0259934166	-0.0348629988	-0.0422151417	-0.0477298374	-0.0511670547	-0.0523771858	-0.0513075588	-0.0480047303	-0.0426124582	-0.0353654455	-0.0265791242	-0.0166359256	-0.0061356644	-0.038452446	0.022759979	0.0255881472	-0.0379781063	-0.040562167	-0.0406314747	0.0172984177	0	0	0	0	0	0	0	0	0	-0.041541044578828	-0.734467323535123	0.448081059024295	-1.68540061352814
0.0760879	0.113053	-0.17773	0.00252652	0.000448063	8.04442e-05	8.36999999999921e-05	0.0222027	0.010841	0.00073736	0.0004160836	0.0001092761	0.096263385	0.0511910666	0.0476832451	0.0420138333	0.0344398384	0.025304607	0.0150222601	0.0040589197	-0.0070884207	-0.0179144269	-0.0279283311	-0.0366761804	-0.0437614146	-0.048862844	-0.0517492091	-0.0522896643	-0.0504597097	-0.0463423012	-0.0401240904	-0.0320869629	-0.0225952602	-0.0120792627	-0.0037020658	-0.0172592561	0.0050695952	0.0351369216	-0.031520404	-0.0165916557	-0.0523279519	0.028442212	0	0	0	0	0	0	0	0	0	-0.729337343300317	-1.24138791097842	0.448081059024295	0.592443852028073
0.0904629	0.0512881	-0.146768	0.00258258	0.000445749	0.000210675	0.014375	-0.0617649	0.030962	5.60600000000001e-05	-2.31400000000001e-06	0.0001302308	0.11653214	0.0511428052	0.0474946641	0.0416059582	0.0337544877	0.0243106464	0.0137199483	0.0024820104	-0.0088730165	-0.0198094581	-0.0298113868	-0.0384069609	-0.0451906832	-0.0498425313	-0.0521430537	-0.0519837232	-0.0493720561	-0.044431258	-0.0373944116	-0.0285934806	-0.0184436498	-0.0074237382	-0.0004892257	-0.0081010178	-0.004723803	0.0012423016	0.0004815376	0.0072903743	-0.009152163	0.031116082	0	0	0	0	0	0	0	0	0	0.661566905650854	-0.720980084911086	0.448081059024295	0.592443852028073
0.108022	0.101678	-0.180155	0.00227654	0.000943749	0.000332987	0.0175591	0.0503899	-0.033387	-0.00030604	0.000498	0.000122312	0.1476536	0.051093594	0.047302555	0.0411911291	0.0330591074	0.0233053991	0.0124084642	0.0009028426	-0.0106470671	-0.021674694	-0.0316390872	-0.0400514517	-0.0464991262	-0.0506658255	-0.0523471556	-0.0514606403	-0.0480497669	-0.0422818529	-0.0344398384	-0.0249084068	-0.0141551145	-0.0027074549	-0.0066670594	-0.019063393	0.0065800945	-0.0362708878	0.0209241412	0.0226898294	0.038743636	0.0026197691	0	0	0	0	0	0	0	0	0	0.912002548984001	-0.007779916624176	0.448081059024295	0.592443852028073
0.0983872	0.0890033	-0.109393	0.00319569	0.000504447	0.000791885	-0.00963480000000001	-0.0126747	0.070762	0.00091915	-0.000439302	0.000458898	0.183939	0.051043434	0.0471069319	0.0407694154	0.032353904	0.0222893319	0.0110886847	-0.0006771467	-0.0124084642	-0.0235073292	-0.0334080384	-0.0416059582	-0.0476832451	-0.0513301431	-0.0523607718	-0.0507226006	-0.0464991262	-0.0399056168	-0.03127814	-0.0210564335	-0.0097614921	0.0020309873	0.0033185975	0.00037155	0.0006012627	0.0058971877	0.0224519439	0.0289384555	0.0458303458	0.0057529382	0	0	0	0	0	0	0	0	0	0.750542418640718	-0.71737595825982	0.448081059024295	0.592443852028073
0.091584	0.142465	-0.109332	0.00288045	0.000662361	0.000685959	-0.0068032	0.0534617	6.10000000000055e-05	-0.00031524	0.000157914	-0.000105926	0.0892799	0.050992326	0.0469078096	0.0403408874	0.0316390872	0.0212629165	0.0097614921	-0.0022565198	-0.0141551145	-0.025304607	-0.0351149558	-0.0430669878	-0.048739874	-0.0518333998	-0.0521838529	-0.049772687	-0.0447275033	-0.0373152977	-0.0279283311	-0.0170633708	-0.0052954007	0.006752807	0.0016829944	0.0256502533	-0.0032105406	0.0237267412	-0.0214201208	-0.0190768612	0.0298186861	-0.0530030009	0	0	0	0	0	0	0	0	0	0.465604314774009	-1.12879629542228	0.448081059024295	0.592443852028073
0.0928876	0.0751253	-0.0897608	0.00290838	0.00067444	0.000723128	0.00130360000000002	-0.0673397	0.0195712	2.79299999999998e-05	1.20789999999999e-05	3.71689999999999e-05	0.0920734	0.050940271	0.0467052026	0.0399056168	0.0309148693	0.0202266294	0.0084277735	-0.0038338396	-0.015884942	-0.0270638244	-0.0367566699	-0.044431258	-0.0496661877	-0.0521740164	-0.0518170426	-0.0486148674	-0.0427433176	-0.0345247919	-0.024410558	-0.0129559745	-0.0007899965	0.0114193591	0.0098339534	0.0144847706	0.0001348087	0.0344194758	-0.0160207799	-0.0108005906	-0.053715507	0.0321024083	0	0	0	0	0	0	0	0	0	1.08620252904687	-1.07976203648724	0.448081059024295	0.592443852028073
0.133962	0.156106	-0.159613	0.00401234	0.0010717	7.30954e-06	0.0410744	0.0809807	-0.0698522	0.00110396	0.00039726	-0.00071581846	0.302759223	0.0508872699	0.0464991262	0.0394636764	0.0301814655	0.0191809517	0.0070884207	-0.005407671	-0.0175958911	-0.0287823352	-0.0383301323	-0.0456957037	-0.0504597097	-0.0523509242	-0.0512616758	-0.0472539781	-0.0405559987	-0.0315490697	-0.0207459769	-0.0087617663	0.0037212726	0.0159924506	0.0047962282	0.0167232638	-0.0111567787	-0.0339803541	0.006510223	-0.0231019372	0.0455350558	-0.01861036	0	0	0	0	0	0	0	0	0	0.885090160539793	-1.17589812077679	0.448081059024295	-1.68540061352814
0.149557	0.132443	-0.294626	0.00446399	0.000879897	0.000332988	0.015595	-0.023663	-0.135013	0.00045165	-0.000191803	0.00032567846	0.222727573	0.0508333239	0.0462895956	0.03901514	0.0294390937	0.018126369	0.0057443291	-0.0069765817	-0.0192859283	-0.0304575546	-0.0398324213	-0.0468574839	-0.0511183183	-0.0523635681	-0.0505197734	-0.0456957037	-0.0381759417	-0.0284040951	-0.0169566271	-0.0045088495	0.0082049152	0.0204346535	-0.004138317	-0.0530221966	0.0321490588	-0.0358446986	-0.0124656088	0.0111183864	0.0165616998	0.0545247253	0	0	0	0	0	0	0	0	0	0.033253903417481	-1.0900232281146	0.448081059024295	0.592443852028073
0.153367	0.132415	-0.312137	0.00446399	0.00110502	0.000490107	0.00381000000000001	-2.80000000000003e-05	-0.017511	0	0.000225123	0.000157119	0.0404611	0.0507784337	0.0460766263	0.0385600826	0.0286879745	0.0170633708	0.0043963972	-0.0085391442	-0.0209530451	-0.0320869629	-0.0412607473	-0.0479139886	-0.0516402525	-0.0522119084	-0.049594035	-0.0439465533	-0.0356144575	-0.0251067401	-0.0130652981	-0.0002257211	0.0126276447	0.024709611	-0.0049870507	-0.0492345464	0.0514291463	-0.0366212609	-0.0164252628	-0.0165416563	0.0218978587	0.0622251719	0	0	0	0	0	0	0	0	0	0.461999902616557	-0.761289738967769	0.448081059024295	0.592443852028073
0.161229	0.202972	-0.274855	0.00472402	0.00120923	0.00103216	0.00786199999999998	0.070557	0.037282	0.00026003	0.00010421	0.000542053	0.16101565	0.0507226006	0.0458602343	0.0380985803	0.0279283311	0.0159924506	0.0030455261	-0.0100939368	-0.0225952602	-0.0336681095	-0.0426124582	-0.048862844	-0.0520241169	-0.051896421	-0.0484878293	-0.0420138333	-0.0328837193	-0.021674694	-0.0090953929	0.0040589197	0.0169566271	0.0287823352	-0.0046775637	-0.0386086517	0.0496619787	-0.0152827337	-0.0208288188	-0.0439455705	-0.004761756	0.0281920591	0	0	0	0	0	0	0	0	0	0.267548411218192	-0.939872465450454	0.448081059024295	0.592443852028073
0.175651	0.124774	-0.240765	0.00374556	0.000631799	0.000664064	0.014422	-0.078198	0.03409	-0.00097846	-0.000577431	-0.000368096	0.22290935	0.0506658255	0.0456404355	0.0376307102	0.0271603893	0.0149141057	0.0016926191	-0.0116395445	-0.0242106219	-0.0351986159	-0.043885044	-0.0497019183	-0.0522688852	-0.0514180959	-0.0472051818	-0.0399056168	-0.0299967047	-0.018126369	-0.0050707869	0.0083163637	0.0211597241	0.0326194932	0.0003923988	-0.0537661699	0.0341613116	-0.0294513469	0.0123601513	0.0252088285	-0.0226602263	0.0830915361	0	0	0	0	0	0	0	0	0	-1.93913932960653	-0.841835965638606	0.448081059024295	0.592443852028073
0.175752	0.201211	-0.206739	0.00335735	0.000930813	0.0010787	0.00010099999999999	0.076437	0.034026	-0.00038821	0.000299014	0.000414636	0.165657	0.0506081094	0.0454172463	0.0371565505	0.0263843771	0.0138288366	0.0003385804	-0.0131745611	-0.0257972105	-0.0366761804	-0.0450761418	-0.0504293264	-0.0523739028	-0.0507784337	-0.0457507597	-0.0376307102	-0.0269671338	-0.0144808008	-0.0010156846	0.0125180835	0.0252057321	0.0361896802	0.0027925159	-0.0332139963	0.0112037203	-0.031053986	-0.000543176	-0.0181621367	0.032324855	-0.0016251578	0	0	0	0	0	0	0	0	0	0.632600409764398	-0.770325729196547	0.448081059024295	0.592443852028073
0.181171	0.116449	-0.213578	0.0047978	0.000879897	0.00163512	0.00541900000000001	-0.084762	-0.00683900000000004	0.00144045	-5.09160000000001e-05	0.00055642	0.1994093	0.0505494535	0.0451906832	0.0366761804	0.0256005252	0.0127371473	-0.0010156846	-0.0146975897	-0.0273531403	-0.0380985803	-0.0461835398	-0.051043434	-0.0523388891	-0.0499794418	-0.0441298556	-0.0351986159	-0.0238094045	-0.010757547	0.0030455261	0.0166359256	0.0290646136	0.0394636764	0.0053048993	-0.0223222486	0.0260383589	0.0189848843	-0.0439232792	-0.0407019947	0.0029675982	0.0030692816	0	0	0	0	0	0	0	0	0	-0.16695396632107	-0.974870328140671	0.448081059024295	0.592443852028073
0.189913	0.159471	-0.20207	0.00423287	0.000879897	0.00181974	0.008742	0.043022	0.011508	-0.000564930000000001	0	0.00018462	0.1007495	0.0504898588	0.0449607632	0.0361896802	0.0248090665	0.0116395445	-0.0023692706	-0.0162072446	-0.0288765622	-0.0394636764	-0.0472051818	-0.0515428613	-0.0521639377	-0.049023627	-0.0423483678	-0.0326194932	-0.0205385235	-0.0069765817	0.0070884207	0.0206422981	0.0327077205	0.0424146861	0.0048939827	-0.0187046614	0.016766276	0.0286125383	-0.0057093481	-0.0421621909	-0.0339281322	0.0341861017	0	0	0	0	0	0	0	0	0	0.357767995893096	-1.15964189368599	0.448081059024295	0.592443852028073
0.187698	0.120754	-0.164608	0.00417065	0.000879897	0.00148506	-0.00221499999999999	-0.038717	0.037462	-6.222e-05	0	-0.00033468	0.098239	0.0504293264	0.0447275033	0.0356971313	0.0240102362	0.0105365379	-0.0037212726	-0.017702152	-0.0303656657	-0.0407694154	-0.0481391707	-0.0519264863	-0.0518495163	-0.0479139886	-0.0404127789	-0.0299041152	-0.0171700353	-0.003158189	0.0110886847	0.0245103563	0.0361080066	0.045018557	0.0072745996	-0.0248153235	0.0117250256	-0.0287950164	0.0309864609	0.0453309137	0.0408622987	0.0535808394	0	0	0	0	0	0	0	0	0	0.108759793619907	-1.27306186642722	0.448081059024295	0.592443852028073
0.197849	0.154888	-0.152786	0.00417065	0.000879897	0.00148506	0.010151	0.034134	0.011822	0	0	0	0.056107	0.0503678575	0.0444909208	0.0351986159	0.0232042715	0.0094286395	-0.0050707869	-0.0191809517	-0.0318186811	-0.0420138333	-0.0489837722	-0.0521934471	-0.0513964655	-0.0466540082	-0.0383301323	-0.0270638244	-0.0137199483	0.0006771467	0.0150222601	0.028214182	0.0392402281	0.0472539781	0.0022636397	-0.0141370647	0.0263755803	0.0120731157	-0.0282663394	0.0026364848	0.0200740774	-0.024289859	0	0	0	0	0	0	0	0	0	-0.788519963405994	-1.14699627473177	0.448081059024295	0.592443852028073
0.208769	0.154878	-0.133681	0.00424874	0.000222623	0.00148506	0.01092	-1.000000000001e-05	0.019105	7.80900000000003e-05	-0.000657274	0	0.0668032	0.0503054532	0.0442510332	0.0346942175	0.0223914121	0.0083163637	-0.0064169112	-0.0206422981	-0.0332338815	-0.0431950583	-0.0497374181	-0.0523431439	-0.0508059967	-0.0452476394	-0.0361080066	-0.024110485	-0.0102046586	0.0045088495	0.0188654898	0.0317289578	0.0420811315	0.0491026536	0.0065117337	-0.0013944233	0.0244962394	0.0063758461	-0.0301653347	-0.0444377953	-0.0187725075	0.0228069114	0	0	0	0	0	0	0	0	0	0.413102020044084	-0.650230394162323	0.448081059024295	0.592443852028073
0.217929	0.12955	-0.128841	0.00408024	0.000538283	0.00133418	0.00915999999999997	-0.025328	0.00483999999999998	-0.0001685	0.00031566	-0.00015088	0.07108	0.0502421146	0.0440078585	0.0341840202	0.0215718994	0.0072002268	-0.0077587455	-0.0220848615	-0.034609585	-0.044311314	-0.0503987089	-0.0523752403	-0.0500796887	-0.043699295	-0.0337544877	-0.0210564335	-0.0066408724	0.0083163637	0.0225952602	0.0350311327	0.0446096262	0.0505494535	0.0106677647	-0.0261517524	0.0167082129	-0.0279545952	0.0216382398	0.0083396919	-0.0318424234	0.0254945497	0	0	0	0	0	0	0	0	0	0.916040997069287	-0.355245975078355	0.448081059024295	0.592443852028073
0.222925	0.184369	-0.128058	0.00379257	0.000706287	0.00148506	0.00499600000000003	0.054819	0.000783000000000006	-0.00028767	0.000168004	0.00015088	0.0909257	0.050177843	0.0437614146	0.0336681095	0.0207459769	0.0060807472	-0.0090953929	-0.0235073292	-0.0359441567	-0.0453609212	-0.0509664168	-0.0522896643	-0.0492194833	-0.0420138333	-0.03127814	-0.0179144269	-0.0030455261	0.0120792627	0.02618914	0.0380985803	0.0468069407	0.0515825363	0.0051291402	-0.0005720355	0.0065606033	-0.0282513616	0.0305779356	0.0098797809	0.0521421849	0.0176719	0	0	0	0	0	0	0	0	0	1.0150870079523	-0.795809900615696	0.448081059024295	0.592443852028073
0.22157	0.155041	-0.104379	0.00392642	0.000739566	0.00170815	-0.00135500000000002	-0.029328	0.023679	0.00013385	3.32790000000001e-05	0.00022309	0.07387295	0.0501126395	0.0435117199	0.0331465714	0.0199138901	0.0049584444	-0.0104259597	-0.0249084068	-0.0372360105	-0.0463423012	-0.0514394875	-0.0520866082	-0.0482276804	-0.0401965428	-0.0286879745	-0.0146975897	0.0005642937	0.0157773596	0.0296255153	0.0409107473	0.0486567622	0.0521934471	0.0079257948	-0.0222957492	0.0144135975	0.0214719767	-0.0358025985	-0.0007349706	0.0316238013	-0.0037207505	0	0	0	0	0	0	0	0	0	-0.160461332157354	-0.904070995923528	0.448081059024295	0.592443852028073
0.230998	0.180838	-0.112413	0.00361445	0.000817341	0.0017812	0.00942800000000002	0.025797	-0.008034	-0.00031197	7.77749999999997e-05	7.30500000000001e-05	0.06639875	0.0500465054	0.0432587929	0.0326194932	0.0190758861	0.0038338396	-0.0117495564	-0.0262868196	-0.0384836111	-0.0472539781	-0.0518170426	-0.051766528	-0.0471069319	-0.0382531258	-0.0259934166	-0.0114193591	0.0041714317	0.0193908153	0.0328837193	0.0434487905	0.0501453577	0.0523771858	0.0095947202	-0.020826927	0.0075446788	-0.0010389494	-0.004543386	-0.0271921961	-0.0529189939	0.0027694294	0	0	0	0	0	0	0	0	0	0.31480615660391	-0.844887407890461	0.448081059024295	0.592443852028073
0.23056	0.180868	-0.11588	0.00361445	0.000557548	0.00167191	-0.000438000000000022	3.00000000000023e-05	-0.003467	0	-0.000259793	-0.00010929	0.02238915	0.0499794418	0.0430026525	0.0320869629	0.0182322141	0.0027074549	-0.0130652981	-0.0276413132	-0.0396854757	-0.0480945804	-0.0520983812	-0.0513301431	-0.0458602343	-0.0361896802	-0.0232042715	-0.0080934286	0.0077587455	0.0229002443	0.0359441567	0.0456957037	0.0512616758	0.0521322486	0.0050219671	-0.0262638217	0.0081496698	-0.0333906016	0.0220698362	0.0199976765	0.0177046885	0.0264232596	0	0	0	0	0	0	0	0	0	0.371784022373469	-0.784331031384168	0.448081059024295	-1.68540061352814
0.212557	0.156708	-0.147117	0.00392073	0.000557548	0.00148506	-0.018003	-0.02416	-0.031237	0.00030628	0	-0.00018685	0.0980565	0.04991145	0.0427433176	0.0315490697	0.0173831246	0.0015798132	-0.0143723053	-0.0289706552	-0.0408401761	-0.048862844	-0.0522829807	-0.0507784337	-0.0444909208	-0.0340126806	-0.0203306886	-0.0047336909	0.0113091867	0.0262868196	0.0387884217	0.0476364314	0.0519974292	0.0514606403	0.0016321244	-0.0466191718	0.0149419245	-0.024021526	0.0030177593	0.0225617023	0.0372498048	0.0289519136	0	0	0	0	0	0	0	0	0	0.408297989383388	-0.884820150397582	0.448081059024295	-1.68540061352814
0.239913	0.204276	-0.140944	0.00424175	0.00121159	0.00159382	0.027356	0.047568	0.00617299999999998	0.00032102	0.000654042	0.00010876	0.1352881	0.0498425313	0.0424808075	0.0310059033	0.01652887	0.0004514381	-0.015669704	-0.0302736359	-0.0419463399	-0.0495576132	-0.0523704984	-0.0501126395	-0.0430026525	-0.0317289578	-0.0173831246	-0.0013541801	0.0148058821	0.0295323731	0.0413994086	0.0492579697	0.0523471556	0.0503678575	0.000447714	-0.0343365118	0.0155393671	-0.0004728133	-0.0379318007	-0.0129195591	0.045772325	0.0114583042	0	0	0	0	0	0	0	0	0	0.016669162175019	-0.688069654352658	0.448081059024295	0.592443852028073
0.212649	0.126394	-0.0771141	0.00411062	0.000854697	0.00174539	-0.027264	-0.077882	0.0638299	-0.00013113	-0.000356893	0.00015157	0.20095555	0.049772687	0.0422151417	0.0304575546	0.015669704	-0.0006771467	-0.0169566271	-0.0315490697	-0.0430026525	-0.050177843	-0.0523607718	-0.0493342563	-0.0413994086	-0.0293456776	-0.0143723053	0.0020309873	0.0182322141	0.0326194932	0.0437614146	0.0505494535	0.0523082586	0.048862844	0.0101428083	-0.0284149234	0.0029639229	0.0143876838	-0.0040789645	-0.0073302747	-0.0530370485	0.0455247522	0	0	0	0	0	0	0	0	0	-0.548167783477355	-0.589423574441306	0.448081059024295	0.592443852028073
