"trans_x"	"trans_y"	"trans_z"	"rot_x"	"rot_y"	"rot_z"	"trans_x_derivative1"	"trans_y_derivative1"	"trans_z_derivative1"	"rot_x_derivative1"	"rot_y_derivative1"	"rot_z_derivative1"	"framewise_displacement"	"cosine00"	"cosine01"	"cosine02"	"cosine03"	"cosine04"	"cosine05"	"cosine06"	"cosine07"	"cosine08"	"cosine09"	"cosine10"	"cosine11"	"cosine12"	"cosine13"	"cosine14"	"cosine15"	"cosine16"	"cosine17"	"cosine18"	"cosine19"	"cosine20"	"t_comp_cor_00"	"t_comp_cor_01"	"t_comp_cor_02"	"t_comp_cor_03"	"t_comp_cor_04"	"a_comp_cor_00"	"a_comp_cor_01"	"a_comp_cor_02"	"a_comp_cor_03"	"a_comp_cor_04"	"motion_outlier01"	"motion_outlier02"	"motion_outlier03"	"volume_z"	"luminance_z"	"speech_z"	"face_z"
0.000476534	0.00674848	-0.0081137	0.000349165	6.22985e-05	-0.000167638	-2.8603e-05	-0.02106272	-0.0391403	0.000194128	0.0001418672	0.000346216	0.094342183	0.0518004449	0.0500796887	0.0472539781	0.0433856593	0.0385600826	0.0328837193	0.0264818121	0.0194956122	0.0120792627	0.0043963972	-0.0033834701	-0.0110886847	-0.0185492395	-0.0256005252	-0.0320869629	-0.0378654364	-0.0428084497	-0.0468069407	-0.049772687	-0.0516402525	-0.0523684314	0.0176282548	-0.0004788224	0.0063361473	-0.0134333584	-0.0703473909	-0.0356862834	0.0537790632	-0.0533029182	-0.0061703699	-0.0034221053	0	0	0	-1.8639743861055	-1.31045519011602	-2.22840312389761	-1.68540061352814
0.000491838	0.0185876	-0.0316923	2.26703e-05	-9.65269e-05	-0.000218554	1.53039999999999e-05	0.01183912	-0.0235786	-0.0003264947	-0.0001588254	-5.0916e-05	0.062244829	0.051766528	0.0499455618	0.0469579174	0.0428733831	0.0377873696	0.0318186811	0.0251067401	0.0178083308	0.0100939368	0.0021437585	-0.0058564958	-0.0137199483	-0.0212629165	-0.0283092043	-0.0346942175	-0.0402688086	-0.0449027607	-0.0484878293	-0.050940271	-0.0522027989	-0.0522459219	-0.0236865949	0.0815279	-0.0371080225	-0.0229036902	-0.0392680988	-0.0823846268	0.0316609798	-0.0008758186	0.0279680633	0.0058003308	0	0	0	-1.269730985461	-1.30552401864244	-2.22840312389761	0.592443852028073
0.00411189	-0.00807303	-0.0352373	0.000155037	6.22985e-05	-0.000208144	0.003620052	-0.02666063	-0.00354500000000001	0.0001323667	0.0001588254	1.041e-05	0.048905787	0.0517316498	0.0498077248	0.0466540082	0.0423483678	0.0369971132	0.030732371	0.0237088227	0.016099885	0.0080934286	-0.0001128608	-0.0083163637	-0.016314529	-0.0239098759	-0.0309148693	-0.0371565505	-0.0424808075	-0.0467561802	-0.0498771065	-0.051766528	-0.0523777937	-0.0516958108	0.0271266524	0.0416639763	-0.0468138641	0.0105870568	0.0194428164	-0.0557685432	-0.0123470043	0.0096836074	-0.0445596182	0.0403370696	0	0	0	-0.819378014926554	-1.29582902680275	-2.22840312389761	-1.68540061352814
0.000501275	0.0326235	-0.0252388	-0.000974797	-0.000370432	-0.000225263	-0.003610615	0.04069653	0.0099985	-0.001129834	-0.0004327305	-1.7119e-05	0.13328982	0.0516958108	0.0496661877	0.0463423012	0.0418107693	0.0361896802	0.0296255153	0.0222893319	0.0143723053	0.0060807472	-0.0023692706	-0.010757547	-0.0188654898	-0.0264818121	-0.0334080384	-0.0394636764	-0.0444909208	-0.0483587652	-0.0509664168	-0.0522459219	-0.0521639377	-0.0507226006	0.0307981523	0.0559407718	0.0333329277	-0.0691277442	0.0245572184	-0.0218756083	-0.0169308137	0.0146526788	0.0259518558	-0.06579015	0	0	0	-0.070303873688766	-0.666333026623556	-2.22840312389761	0.592443852028073
0.000489686	0.0312913	0.011656	-0.000873558	-0.000370432	-7.64538e-05	-1.1589e-05	-0.0013322	0.0368948	0.000101239	0	0.0001488092	0.050740999	0.0516590118	0.0495209612	0.0460228486	0.0412607473	0.0353654455	0.028498854	0.0208495594	0.0126276447	0.0040589197	-0.004621281	-0.0131745611	-0.0213660101	-0.0289706552	-0.0357796393	-0.0416059582	-0.0462895956	-0.0497019183	-0.0517492091	-0.0523752403	-0.0515628185	-0.0493342563	0.0254999021	0.0756853474	0.0465150951	0.0081899921	0.1029974097	-0.0127791661	-0.0217069725	0.0408489896	-0.0408811658	-0.0006064243	0	0	0	-0.405381764620103	-0.254645839147796	-2.22840312389761	0.592443852028073
0.000561199	0.00937244	0.0276876	-0.00112356	-0.000317901	-0.000649715	7.15129999999999e-05	-0.02191886	0.0160316	-0.000250002	5.2531e-05	-0.0005732612	0.081811683	0.0516212534	0.0493720561	0.0456957037	0.0406984653	0.0345247919	0.0273531403	0.0193908153	0.0108679768	0.0020309873	-0.0068647103	-0.0155619757	-0.0238094045	-0.0313685957	-0.0380210421	-0.0435744473	-0.0478682839	-0.0507784337	-0.0522207755	-0.0521536168	-0.0505788988	-0.0475421407	-0.0127542524	-0.0250567755	0.0040846652	0.0992414913	0.0289655659	0.0588277771	-0.0028917067	-0.004893447	-0.0271851873	0.0295202267	0	0	0	-0.036558840976344	-0.109412144362484	-2.22840312389761	0.592443852028073
-0.00630281	-0.0157846	0.00995821	-0.00128853	-0.000370432	-0.000290958	-0.006864009	-0.02515704	-0.01772939	-0.00016497	-5.2531e-05	0.000358757	0.078563339	0.0515825363	0.0492194833	0.0453609212	0.0401240904	0.0336681095	0.02618914	0.0179144269	0.0090953929	0	-0.0090953929	-0.0179144269	-0.02618914	-0.0336681095	-0.0401240904	-0.0453609212	-0.0492194833	-0.0515825363	-0.0523782801	-0.0515825363	-0.0492194833	-0.0453609212	0.0099431146	-0.0609805286	-0.044836538	-0.0121593047	0.0060711657	-0.000457839	-0.0475376012	-0.0424813817	-0.009324484	0.0136835988	0	0	0	-0.015870572755613	-0.824054857785607	-2.22840312389761	-1.68540061352814
0.000508322	0.0191164	0.0141534	-0.00105151	-0.000370432	-0.000326454	0.006811132	0.034901	0.00419519	0.00023702	0	-3.5496e-05	0.059533122	0.0515428613	0.0490632542	0.045018557	0.0395377932	0.0327957961	0.0250076315	0.0164217376	0.0073119995	-0.0020309873	-0.0113091867	-0.0202266294	-0.028498854	-0.0358619813	-0.0420811315	-0.0469579174	-0.0503367722	-0.0521099123	-0.0522207755	-0.0506658255	-0.0474946641	-0.0428084497	0.0148367833	-0.0553312361	0.0066982737	-0.0643454241	0.0077438118	0.0190518126	-0.0538783028	0.003310408	0.017332311	-0.030588115	0	0	0	-0.160487679960007	-0.152715399728126	-2.22840312389761	-1.68540061352814
0.000513523	0.0101083	0.0427987	-0.00152667	-0.000370432	-0.000313687	5.20100000000003e-06	-0.0090081	0.0286453	-0.00047516	0	1.2767e-05	0.062054951	0.051502229	0.0489033805	0.0446686685	0.0389397479	0.0319082567	0.0238094045	0.0149141057	0.0055199161	-0.0040589197	-0.0135019809	-0.0224933884	-0.030732371	-0.0379433273	-0.043885044	-0.0483587652	-0.0512148408	-0.0523577323	-0.0517492091	-0.0494096266	-0.0454172463	-0.0399056168	-0.0298926743	-0.0005861885	0.0573748017	0.0108322056	-0.0161210373	0.0356791081	0.0280956227	0.0457905396	0.0329237644	-0.0160533324	0	0	0	-0.009563595579954	-1.05898683045974	-2.22840312389761	0.592443852028073
0.000541938	-0.00491077	0.0330168	-0.00134419	-0.000370432	-0.000484364	2.84150000000001e-05	-0.01501907	-0.0097819	0.000182479999999999	0	-0.000170677	0.042487235	0.0514606403	0.048739874	0.044311314	0.0383301323	0.0310059033	0.0225952602	0.013392903	0.0037212726	-0.0060807472	-0.015669704	-0.024709611	-0.0328837193	-0.0399056168	-0.0455292636	-0.0495576132	-0.0518495163	-0.052324667	-0.0509664168	-0.0478223571	-0.0430026525	-0.0366761804	-0.0510620332	0.0182995224	-0.0098826742	0.0340971771	-0.0022821207	0.0153415374	0.0491926438	-0.0583804463	0.0257422699	0.0460410672	0	0	0	0.223642030230019	-0.914666043968414	-2.22840312389761	0.592443852028073
0.000543891	-0.00533957	-0.0144547	-0.00119243	-0.000480649	-0.000484364	1.95299999999996e-06	-0.0004288	-0.0474715	0.000151760000000001	-0.000110217	0	0.061001103	0.0514180959	0.0485727468	0.0439465533	0.0377091275	0.0300891549	0.0213660101	0.0118595137	0.0019182066	-0.0080934286	-0.0178083308	-0.0268703181	-0.0349471469	-0.0417426926	-0.0470078072	-0.0505494535	-0.0522377823	-0.0520108938	-0.0498771065	-0.0459146523	-0.0402688086	-0.0331465714	-0.0039495858	-0.0105015893	-0.0548160544	-0.0173261764	0.0155400751	-0.0199185685	-0.035411152	0.0088680319	0.015563809	0.0411289216	0	0	0	0.978265798302627	-0.777503560825223	-2.22840312389761	0.592443852028073
0.000506652	0.0228778	0.0402072	-0.00167942	-0.000370431	-6.68253e-05	-3.7239e-05	0.02821737	0.0546619	-0.00048699	0.000110218	0.0004175387	0.133653844	0.0513745965	0.0484020114	0.0435744473	0.0370769179	0.0291584371	0.0201224762	0.0103153331	0.0001128608	-0.0100939368	-0.0199138901	-0.0289706552	-0.0369171367	-0.0434487905	-0.0483152946	-0.0513301431	-0.0523777937	-0.0514180959	-0.0484878293	-0.043699295	-0.0372360105	-0.0293456776	-0.0064231537	-0.0228036751	0.0146209776	0.0490093815	0.0111466028	0.0300781387	-0.0071260897	0.0524261468	-0.017337641	0.0124269064	0	0	0	-0.601538291374283	-1.04351844850192	0.448081059024295	0.592443852028073
0.000562003	-0.00687523	0.0256155	-0.0011872	-0.000620432	-0.000284752	5.5351e-05	-0.02975303	-0.0145917	0.00049222	-0.000250001	-0.0002179267	0.092407466	0.0513301431	0.0482276804	0.0431950583	0.0364336915	0.028214182	0.0188654898	0.0087617663	-0.0016926191	-0.0120792627	-0.0219824722	-0.0310059033	-0.0387884217	-0.045018557	-0.0494469678	-0.051896421	-0.0522688852	-0.0505494535	-0.0468069407	-0.0411911291	-0.0339267737	-0.025304607	0.0318613615	-0.0624177379	0.0118572047	-0.0281719489	-0.031563235	0.027639045	-0.0122580855	-0.0508255111	0.0006257719	-0.0106662645	0	0	0	-1.04934482475389	-1.23948124639007	0.448081059024295	0.592443852028073
0.0189236	0.0403457	0.025603	-0.00160534	-8.33695e-05	0.000363695	0.018361597	0.04722093	-1.24999999999986e-05	-0.00041814	0.0005370625	0.000648447	0.145777502	0.0512847364	0.0480497669	0.0428084497	0.0357796393	0.027256828	0.0175958911	0.0072002268	-0.0034960873	-0.0140464202	-0.0240102362	-0.0329714899	-0.0405559987	-0.0464470668	-0.0503987089	-0.0522459219	-0.0519115742	-0.0494096266	-0.0448445497	-0.0384069609	-0.0303656657	-0.0210564335	-0.0255085531	0.000800619	0.0274661082	-0.0708693041	-0.0048405998	0.0052285618	-0.002660564	0.0362191251	0.0769083421	-0.0464796218	0	0	0	-1.40273575923613	-1.30470906105827	0.448081059024295	-1.68540061352814
0.00918525	0.0186903	0.0478493	-0.00156405	-0.000168223	-1.78985e-05	-0.00973835	-0.0216554	0.0222463	4.129e-05	-8.48535e-05	-0.0003815935	0.0790269	0.0512383773	0.0478682839	0.0424146861	0.0351149558	0.0262868196	0.016314529	0.0056321357	-0.0052954007	-0.0159924506	-0.0259934166	-0.0348629988	-0.0422151417	-0.0477298374	-0.0511670547	-0.0523771858	-0.0513075588	-0.0480047303	-0.0426124582	-0.0353654455	-0.0265791242	-0.0166359256	-0.0436276479	0.0319445839	0.0334701917	0.0610868707	-0.0189859556	0.0303284533	0.0483574005	0.0321251867	0.0204784994	0.0234922511	0	0	0	-0.680559824396712	-1.16849348276696	0.448081059024295	-1.68540061352814
0.0138835	-0.0102626	0.00101717	-0.00141254	-0.000346329	-5.68551e-05	0.00469825	-0.0289529	-0.04683213	0.00015151	-0.000178106	-3.89566e-05	0.09891191	0.0511910666	0.0476832451	0.0420138333	0.0344398384	0.025304607	0.0150222601	0.0040589197	-0.0070884207	-0.0179144269	-0.0279283311	-0.0366761804	-0.0437614146	-0.048862844	-0.0517492091	-0.0522896643	-0.0504597097	-0.0463423012	-0.0401240904	-0.0320869629	-0.0225952602	-0.0120792627	0.0089656601	0.0135331383	-0.0401002373	0.0180692036	0.0053880469	-0.0255230292	-0.0228361065	-0.0592376592	-0.0048454255	0.0046225931	0	0	0	-0.938776694249957	-0.656767367231059	0.448081059024295	0.592443852028073
0.0148747	0.00238462	-0.00942694000000001	-0.00149699	-0.000596329	-0.00023539	0.000991200000000001	0.01264722	-0.01044411	-8.44499999999998e-05	-0.00025	-0.0001785349	0.049731775	0.0511428052	0.0474946641	0.0416059582	0.0337544877	0.0243106464	0.0137199483	0.0024820104	-0.0088730165	-0.0198094581	-0.0298113868	-0.0384069609	-0.0451906832	-0.0498425313	-0.0521430537	-0.0519837232	-0.0493720561	-0.044431258	-0.0373944116	-0.0285934806	-0.0184436498	-0.0074237382	0.0349689508	-0.0245868614	-0.0363785583	-0.0385269637	0.0004255485	-0.0147701631	-0.0519550489	0.0019424783	0.0011320883	0.0167878034	0	0	0	-1.72884925445418	-0.63854643919708	0.448081059024295	0.592443852028073
0.000528782	0.0187226	0.000420462	-0.00159092	-0.000346329	-0.000373731	-0.014345918	0.01633798	0.00984740200000001	-9.39300000000001e-05	0.00025	-0.000138341	0.06464485	0.051093594	0.047302555	0.0411911291	0.0330591074	0.0233053991	0.0124084642	0.0009028426	-0.0106470671	-0.021674694	-0.0316390872	-0.0400514517	-0.0464991262	-0.0506658255	-0.0523471556	-0.0514606403	-0.0480497669	-0.0422818529	-0.0344398384	-0.0249084068	-0.0141551145	-0.0027074549	0.0333578166	-0.0077431462	0.045379788	-0.0311928501	-0.0092245137	-0.0030062465	0.0106759501	0.0453919739	-0.0135920402	-0.0498894156	0	0	0	-1.63901958475616	-0.672463351416252	0.448081059024295	0.592443852028073
0.000540351	0.00296758	0.0064712	-0.00134092	-0.000346329	-0.00053489	1.1569e-05	-0.01575502	0.006050738	0.00025	0	-0.000161159	0.042375277	0.051043434	0.0471069319	0.0407694154	0.032353904	0.0222893319	0.0110886847	-0.0006771467	-0.0124084642	-0.0235073292	-0.0334080384	-0.0416059582	-0.0476832451	-0.0513301431	-0.0523607718	-0.0507226006	-0.0464991262	-0.0399056168	-0.03127814	-0.0210564335	-0.0097614921	0.0020309873	-0.0379733945	0.0379304597	0.0655620686	0.0567987114	-0.0134584255	0.0377906757	0.0609672013	-0.004278999	-0.004956844	-0.0071373341	0	0	0	-1.46065131019004	-0.802229739484921	0.448081059024295	0.592443852028073
0.000524341	0.0114346	-0.0218232	-0.00134092	-0.000346329	-0.000459336	-1.601e-05	0.00846702	-0.0282944	0	0	7.5554e-05	0.04055513	0.050992326	0.0469078096	0.0403408874	0.0316390872	0.0212629165	0.0097614921	-0.0022565198	-0.0141551145	-0.025304607	-0.0351149558	-0.0430669878	-0.048739874	-0.0518333998	-0.0521838529	-0.049772687	-0.0447275033	-0.0373152977	-0.0279283311	-0.0170633708	-0.0052954007	0.006752807	-0.000968987	-0.0008140664	-0.035650283	-0.0100813937	0.0237576831	-0.0341977912	-0.0422030345	-0.0246873173	0.0154692825	0.0002064469	0	0	0	-1.45573689840545	-0.860554752233474	0.448081059024295	0.592443852028073
0.0291371	0.0361387	0.0116693	-0.00148804	-0.000346329	-5.68551e-05	0.028612759	0.0247041	0.0334925	-0.00014712	0	0.0004024809	0.114289404	0.050940271	0.0467052026	0.0399056168	0.0309148693	0.0202266294	0.0084277735	-0.0038338396	-0.015884942	-0.0270638244	-0.0367566699	-0.044431258	-0.0496661877	-0.0521740164	-0.0518170426	-0.0486148674	-0.0427433176	-0.0345247919	-0.024410558	-0.0129559745	-0.0007899965	0.0114193591	-0.0184091684	-0.000454626	-0.0155191364	-0.0281271083	0.0727198127	-0.0062703377	-0.0275315862	0.0186415713	-0.0028096644	-0.0078411957	0	0	0	-1.49311866276192	-0.863903765330201	0.448081059024295	0.592443852028073
0.0145512	0.0262446	0.0306522	-0.00141557	-0.000596329	-0.000468734	-0.0145859	-0.0098941	0.0189829	7.247e-05	-0.00025	-0.0004118789	0.080180345	0.0508872699	0.0464991262	0.0394636764	0.0301814655	0.0191809517	0.0070884207	-0.005407671	-0.0175958911	-0.0287823352	-0.0383301323	-0.0456957037	-0.0504597097	-0.0523509242	-0.0512616758	-0.0472539781	-0.0405559987	-0.0315490697	-0.0207459769	-0.0087617663	0.0037212726	0.0159924506	-0.0183034267	-0.0722657251	0.0259187939	0.0683725113	0.0024811883	0.0900516505	-0.0088520749	0.012287086	-0.0450463396	0.0103441384	0	0	0	-0.839465087515898	-1.27882465050182	0.448081059024295	-1.68540061352814
0.000564697	-0.000410331	0.00101536	-0.000984421	-0.000830998	-0.000737029	-0.013986503	-0.026654931	-0.02963684	0.000431149	-0.000234669	-0.000268295	0.116983924	0.0508333239	0.0462895956	0.03901514	0.0294390937	0.018126369	0.0057443291	-0.0069765817	-0.0192859283	-0.0304575546	-0.0398324213	-0.0468574839	-0.0511183183	-0.0523635681	-0.0505197734	-0.0456957037	-0.0381759417	-0.0284040951	-0.0169566271	-0.0045088495	0.0082049152	0.0204346535	-0.0108221671	-0.0511593544	0.0370684247	-0.0540805058	-0.0578846128	0.0299144365	0.0338441827	-0.0418342995	0.0287187487	-0.0393261288	0	0	0	-0.908939990836945	-0.910800184876609	0.448081059024295	0.592443852028073
0.00898314	0.0403398	-0.0182908	-0.00129164	-0.000199311	-0.000468734	0.008418443	0.040750131	-0.01930616	-0.000307219	0.000631687	0.000268295	0.128834784	0.0507784337	0.0460766263	0.0385600826	0.0286879745	0.0170633708	0.0043963972	-0.0085391442	-0.0209530451	-0.0320869629	-0.0412607473	-0.0479139886	-0.0516402525	-0.0522119084	-0.049594035	-0.0439465533	-0.0356144575	-0.0251067401	-0.0130652981	-0.0002257211	0.0126276447	0.024709611	-0.0317403868	0.0265226635	0.009359038	-0.0596413524	0.0027660068	-0.0047264948	0.0069097886	0.0098877096	0.0475261858	-0.0161656694	0	0	0	-0.946659160904901	-0.799555557608316	0.448081059024295	0.592443852028073
0.0101243	0.0256929	0.025614	-0.00194654	4.74469e-05	-0.000468734	0.00114116	-0.0146469	0.0439048	-0.0006549	0.0002467579	0	0.104775755	0.0507226006	0.0458602343	0.0380985803	0.0279283311	0.0159924506	0.0030455261	-0.0100939368	-0.0225952602	-0.0336681095	-0.0426124582	-0.048862844	-0.0520241169	-0.051896421	-0.0484878293	-0.0420138333	-0.0328837193	-0.021674694	-0.0090953929	0.0040589197	0.0169566271	0.0287823352	-0.0037709014	0.0305404445	0.0682441495	0.0191810596	0.0381289028	0.0152385115	0.0234708814	0.0264949511	-0.02251378	0.0138848922	0	0	0	-0.786403717244353	-0.869062178455707	0.448081059024295	0.592443852028073
0.015193	0.0178351	-0.00659064	-0.00131852	-0.000324518	-0.000582639	0.0050687	-0.00785780000000001	-0.03220464	0.00062802	-0.0003719649	-0.000113905	0.100825635	0.0506658255	0.0456404355	0.0376307102	0.0271603893	0.0149141057	0.0016926191	-0.0116395445	-0.0242106219	-0.0351986159	-0.043885044	-0.0497019183	-0.0522688852	-0.0514180959	-0.0472051818	-0.0399056168	-0.0299967047	-0.018126369	-0.0050707869	0.0083163637	0.0211597241	0.0326194932	-0.0371905064	0.0043701276	0.0245861357	-0.0096244284	0.046315077	0.0456941766	-0.0125757981	-0.0285817749	0.0276925348	-0.0332050263	0	0	0	-0.57327986591751	-0.915722252468622	0.448081059024295	0.592443852028073
0.000590263	0.0379466	0.0117277	-0.00134188	-0.000206964	-0.000718734	-0.014602737	0.0201115	0.01831834	-2.336e-05	0.000117554	-0.000136095	0.066883027	0.0506081094	0.0454172463	0.0371565505	0.0263843771	0.0138288366	0.0003385804	-0.0131745611	-0.0257972105	-0.0366761804	-0.0450761418	-0.0504293264	-0.0523739028	-0.0507784337	-0.0457507597	-0.0376307102	-0.0269671338	-0.0144808008	-0.0010156846	0.0125180835	0.0252057321	0.0361896802	-0.0570083835	-0.0275871607	-0.0283633172	-0.0189662498	-0.0207930563	0.0616695739	-0.0458576517	0.0106837706	0.0414980169	-0.0289033784	0	0	0	-1.0596923050366	-0.841236168978166	0.448081059024295	0.592443852028073
0.0147317	0.00345509	0.0202036	-0.0014687	-0.000280398	-0.000468734	0.014141437	-0.03449151	0.0084759	-0.00012682	-7.3434e-05	0.00025	0.079621547	0.0505494535	0.0451906832	0.0366761804	0.0256005252	0.0127371473	-0.0010156846	-0.0146975897	-0.0273531403	-0.0380985803	-0.0461835398	-0.051043434	-0.0523388891	-0.0499794418	-0.0441298556	-0.0351986159	-0.0238094045	-0.010757547	0.0030455261	0.0166359256	0.0290646136	0.0394636764	-0.0004101994	-0.041817332	0.0019916003	0.0774293388	-0.0515146849	0.0371014501	0.0326209145	0.0350009507	-0.0260014649	0.0543835513	0	0	0	-1.021240323225	-0.860514820448052	0.448081059024295	0.592443852028073
0.000558596	-0.0156405	-0.0262275	-0.00121138	-0.000343763	-0.000468734	-0.014173104	-0.01909559	-0.0464311	0.00025732	-6.3365e-05	0	0.095734044	0.0504898588	0.0449607632	0.0361896802	0.0248090665	0.0116395445	-0.0023692706	-0.0162072446	-0.0288765622	-0.0394636764	-0.0472051818	-0.0515428613	-0.0521639377	-0.049023627	-0.0423483678	-0.0326194932	-0.0205385235	-0.0069765817	0.0070884207	0.0206422981	0.0327077205	0.0424146861	0.048726496	-0.0399993732	-0.0199800174	-0.0181377516	-0.0403323938	-0.0281749419	-0.0113197919	-0.0598417554	-0.0146464455	-0.0091720602	0	0	0	-0.98741832854864	-1.33215083848392	0.448081059024295	0.592443852028073
0.0186172	0.0228024	-0.0173807	-0.00155784	-0.000280398	-0.000468734	0.018058604	0.0384429	0.0088468	-0.00034646	6.3365e-05	0	0.085839554	0.0504293264	0.0447275033	0.0356971313	0.0240102362	0.0105365379	-0.0037212726	-0.017702152	-0.0303656657	-0.0407694154	-0.0481391707	-0.0519264863	-0.0518495163	-0.0479139886	-0.0404127789	-0.0299041152	-0.0171700353	-0.003158189	0.0110886847	0.0245103563	0.0361080066	0.045018557	0.0675528783	-0.049655577	0.011252622	-0.0176918018	0.0149946349	0.001475707	-0.0265721441	0.0037978567	-0.0442335304	-0.036711837	0	0	0	-0.571021199584375	-1.36957883727599	0.448081059024295	0.592443852028073
0.0298958	-0.0225947	-0.0320763	-0.000706337	-0.000784586	0.000495666	0.0112786	-0.0453971	-0.0146956	0.000851503	-0.000504188	0.0009644	0.18737585	0.0503678575	0.0444909208	0.0351986159	0.0232042715	0.0094286395	-0.0050707869	-0.0191809517	-0.0318186811	-0.0420138333	-0.0489837722	-0.0521934471	-0.0513964655	-0.0466540082	-0.0383301323	-0.0270638244	-0.0137199483	0.0006771467	0.0150222601	0.028214182	0.0392402281	0.0472539781	0.0294412808	-0.0645701738	0.0132831298	0.0133600502	0.0281065099	0.0511203426	-0.0363265149	-0.0445808521	-0.0505947776	-0.0258950212	0	0	0	-0.562357401686784	-1.41443527657621	0.448081059024295	0.592443852028073
0.030624	0.0179991	-0.0322011	-0.0012815	-0.00118472	6.17634e-05	0.000728200000000005	0.0405938	-0.000124800000000001	-0.000575163	-0.000400134	-0.0004339026	0.11190678	0.0503054532	0.0442510332	0.0346942175	0.0223914121	0.0083163637	-0.0064169112	-0.0206422981	-0.0332338815	-0.0431950583	-0.0497374181	-0.0523431439	-0.0508059967	-0.0452476394	-0.0361080066	-0.024110485	-0.0102046586	0.0045088495	0.0188654898	0.0317289578	0.0420811315	0.0491026536	-0.0322472974	-0.0661418577	-0.0236708869	-0.0157876833	0.0208078708	0.0552285733	-0.0465284536	0.0270694669	0.0056409768	-0.0139299242	0	0	0	0.052715364112343	-1.39061990242137	0.448081059024295	0.592443852028073
0.0419162	0.0128251	-0.00713332	-0.00130222	-0.000855132	0.000214888	0.0112922	-0.005174	0.02506778	-2.07200000000001e-05	0.000329588	0.0001531246	0.06670561	0.0502421146	0.0440078585	0.0341840202	0.0215718994	0.0072002268	-0.0077587455	-0.0220848615	-0.034609585	-0.044311314	-0.0503987089	-0.0523752403	-0.0500796887	-0.043699295	-0.0337544877	-0.0210564335	-0.0066408724	0.0083163637	0.0225952602	0.0350311327	0.0446096262	0.0505494535	-0.0530321895	-0.0495600573	0.0195609705	0.0454977238	-0.0487704867	0.0681825271	0.0451736038	0.0211397722	0.0060035305	0.0281307757	0	0	0	0.862028694150222	-1.47166785855634	0.448081059024295	0.592443852028073
0.041857	-0.0258049	-0.072827	-0.00140321	-0.00118472	0.000511403	-5.92000000000023e-05	-0.03863	-0.06569368	-0.00010099	-0.000329588	0.000296515	0.14073753	0.050177843	0.0437614146	0.0336681095	0.0207459769	0.0060807472	-0.0090953929	-0.0235073292	-0.0359441567	-0.0453609212	-0.0509664168	-0.0522896643	-0.0492194833	-0.0420138333	-0.03127814	-0.0179144269	-0.0030455261	0.0120792627	0.02618914	0.0380985803	0.0468069407	0.0515825363	-0.0343975788	0.0010154349	-0.0258790974	-0.0224476713	-0.0622284683	-0.0196994496	0.0271980095	0.0058073284	0.029866953	0.0717364992	0	0	0	-0.372781122849803	1.23219600923388	0.448081059024295	0.592443852028073
0.0419114	0.0217416	-0.0341432	-0.00178929	-0.000535022	0.000440867	5.44000000000031e-05	0.0475465	0.0386838	-0.00038608	0.000649698	-7.05360000000001e-05	0.1416004	0.0501126395	0.0435117199	0.0331465714	0.0199138901	0.0049584444	-0.0104259597	-0.0249084068	-0.0372360105	-0.0463423012	-0.0514394875	-0.0520866082	-0.0482276804	-0.0401965428	-0.0286879745	-0.0146975897	0.0005642937	0.0157773596	0.0296255153	0.0409107473	0.0486567622	0.0521934471	0.0004750949	0.0423612515	-0.0159934148	0.0060829189	-0.0773363239	-0.0621397338	0.052587015	0.0366257402	0.0187602032	0.0516340639	0	0	0	-0.834036480580902	1.87274148087724	0.448081059024295	0.592443852028073
0.019881	-0.0245752	-0.0502637	-0.00156168	-0.00118472	-0.000423583	-0.0220304	-0.0463168	-0.0161205	0.00022761	-0.000649698	-0.00086445	0.1715556	0.0500465054	0.0432587929	0.0326194932	0.0190758861	0.0038338396	-0.0117495564	-0.0262868196	-0.0384836111	-0.0472539781	-0.0518170426	-0.051766528	-0.0471069319	-0.0382531258	-0.0259934166	-0.0114193591	0.0041714317	0.0193908153	0.0328837193	0.0434487905	0.0501453577	0.0523771858	0.0315602639	0.0544619663	-0.0154767638	0.0376404656	-0.0668431308	-0.0791529064	0.0527636004	-0.0208413964	-0.0261610936	0.0441303575	0	0	0	-0.435498431119346	1.71908623649011	0.448081059024295	0.592443852028073
0.0438828	-0.0305916	-0.03818	-0.00288538	-7.69147e-05	0.000581591	0.0240018	-0.0060164	0.0120837	-0.0013237	0.0011078053	0.001005174	0.213935865	0.0499794418	0.0430026525	0.0320869629	0.0182322141	0.0027074549	-0.0130652981	-0.0276413132	-0.0396854757	-0.0480945804	-0.0520983812	-0.0513301431	-0.0458602343	-0.0361896802	-0.0232042715	-0.0080934286	0.0077587455	0.0229002443	0.0359441567	0.0456957037	0.0512616758	0.0521322486	0.0851580109	0.0421227895	-0.0568125077	0.0068117706	-0.0382349075	-0.1273676948	0.0106023623	-0.0215177447	-0.0476628585	0.0271181646	0	0	0	-0.021665027867037	0.296126636369739	0.448081059024295	-1.68540061352814
