"trans_x"	"trans_y"	"trans_z"	"rot_x"	"rot_y"	"rot_z"	"trans_x_derivative1"	"trans_y_derivative1"	"trans_z_derivative1"	"rot_x_derivative1"	"rot_y_derivative1"	"rot_z_derivative1"	"framewise_displacement"	"cosine00"	"cosine01"	"cosine02"	"cosine03"	"cosine04"	"cosine05"	"cosine06"	"cosine07"	"cosine08"	"cosine09"	"cosine10"	"cosine11"	"cosine12"	"cosine13"	"cosine14"	"cosine15"	"cosine16"	"cosine17"	"cosine18"	"cosine19"	"cosine20"	"cosine21"	"t_comp_cor_00"	"t_comp_cor_01"	"t_comp_cor_02"	"t_comp_cor_03"	"t_comp_cor_04"	"a_comp_cor_00"	"a_comp_cor_01"	"a_comp_cor_02"	"a_comp_cor_03"	"a_comp_cor_04"	"motion_outlier01"	"motion_outlier02"	"motion_outlier03"	"motion_outlier04"	"volume_z"	"luminance_z"	"speech_z"	"face_z"
0.00514731	-0.0124325	-0.013999	0.00126178	0.000298292	0.000271171	-0.00236363	-0.000206900000000001	0.044191	-0.00032148	0.0002411107	8.67800000000003e-06	0.075324965	0.0507155786	0.048879052	0.0458672776	0.0417526707	0.0366341627	0.0306348232	0.0238989001	0.016588352	0.0088789537	0.0009560698	-0.0069898018	-0.0147676106	-0.0221903471	-0.029079539	-0.0352695426	-0.0406115256	-0.0449770452	-0.048261137	-0.0503848382	-0.0512970867	-0.0509759483	-0.0494291445	0.0219038895	0.0733863615	-0.028218901	0.0076827096	-0.0024962901	-0.0455456138	-0.0333622601	-0.044784546	-0.0314760978	-0.0185082102	0	0	0	0	0.233933779509985	-0.973416291972741	-2.22840312389761	0.592443852028073
0.020064	-0.00392211	-0.00423258	0.00133326	0.000439974	0.000425906	0.01491669	0.00851039	0.00976642	7.14799999999999e-05	0.000141682	0.000154735	0.05158835	0.0506822973	0.04874757	0.0455775458	0.0412525551	0.0358821964	0.0296025581	0.0225727706	0.0149709736	0.0069898018	-0.0011684964	-0.0092971841	-0.0171902747	-0.024647752	-0.0314806383	-0.0375157835	-0.0426002529	-0.0466052026	-0.0494291445	-0.0510005177	-0.0512795028	-0.05025903	-0.0479649587	0.0025805611	0.0395904915	-0.0101858973	0.0500666335	0.0251721389	-0.0510315985	0.0378125359	9.2945e-06	-0.0201214497	-0.0357118123	0	0	0	0	-0.066645052891282	-1.03611006555444	-2.22840312389761	0.592443852028073
0.0103601	-0.0357193	-0.00603905	0.000849719	0.000447299	0.000361252	-0.0097039	-0.03179719	-0.00180647	-0.000483541	7.32499999999998e-06	-6.4654e-05	0.07108356	0.0506481476	0.0486127474	0.0452807864	0.0407411319	0.035114862	0.0285520362	0.021227693	0.0133371814	0.0050909511	-0.003291061	-0.0115852966	-0.0195705382	-0.0270338099	-0.0337760571	-0.039617456	-0.0444022092	-0.0480027017	-0.050322904	-0.0513009334	-0.0509107048	-0.0491626259	-0.0461033203	0.0041210898	0.0150610984	0.0236863176	0.0719125605	0.0245729024	0.0112843363	0.0387095097	-0.0041260275	-0.0187694112	-0.0476322069	0	0	0	0	-0.217578114120031	-0.92311376151029	-2.22840312389761	0.592443852028073
0.00636725	-0.0138082	0.0148071	0.000477785	0.000491978	0.000361252	-0.00399285	0.0219111	0.02084615	-0.000371934	4.4679e-05	0	0.06758075	0.0506131302	0.0484745935	0.0449770452	0.040218541	0.0343324881	0.0274839053	0.0198647963	0.0116887668	0.0031850365	-0.0054079881	-0.0138493968	-0.0219025301	-0.0293416141	-0.03595809	-0.0415664612	-0.0460094942	-0.0491626259	-0.0509374568	-0.0512842283	-0.0501932186	-0.0476950147	-0.0438596552	0.0088531132	0.0024081332	0.072674583	-0.0011381254	0.0259764261	0.0428369342	0.007072422	0.0148981498	0.0028689125	0.0342517504	0	0	0	0	-0.116128853096064	-0.881872444857284	-2.22840312389761	-1.68540061352814
-0.0105898	-0.0237362	0.0486739	0.000346029	0.000372318	0.000199958	-0.01695705	-0.009928	0.0338668	-0.000131756	-0.00011966	-0.000161294	0.08138735	0.0505772456	0.0483331176	0.044666369	0.0396849258	0.0335354099	0.0263988242	0.0184852245	0.010027537	0.0012747024	-0.0075156513	-0.016084792	-0.0241804983	-0.0315644841	-0.0380194116	-0.0433552888	-0.047415061	-0.0500792346	-0.051269393	-0.0509505055	-0.0491319582	-0.0458672776	-0.0412525551	0.011081436	0.0503341619	-0.0100370612	-0.0485513963	-0.016448218	-0.0161776978	-0.0268789573	-0.0313538762	0.0160543698	0.0715922594	0	0	0	0	-0.599353152696515	-1.1580464074875	-2.22840312389761	-1.68540061352814
0.0131809	-0.0308185	0.0436747	0.000502724	0.000392724	0.000361252	0.0237707	-0.0070823	-0.00499920000000001	0.000156695	2.0406e-05	0.000161294	0.05277195	0.0505404946	0.0481883295	0.0443488058	0.0391404325	0.0327239687	0.0252974622	0.0170901359	0.0083553134	-0.0006374004	-0.0096104404	-0.018286849	-0.0263988242	-0.0336959856	-0.0399531023	-0.0449770452	-0.0486127474	-0.0507479912	-0.051316871	-0.0503018281	-0.0477341923	-0.0436932151	-0.0383036235	0.0027743734	0.0400162594	-0.0221194374	0.0501445568	0.0065747079	-0.0498785657	0.0112525231	-0.0177997964	-0.0254524587	-0.0462863546	0	0	0	0	-0.205895879684053	-1.70661670056863	-2.22840312389761	0.592443852028073
0.0310134	-0.0144825	0.0325186	0.000346029	0.000390919	0.000497903	0.0178325	0.016336	-0.0111561	-0.000156695	-1.80500000000001e-06	0.000136651	0.06008215	0.0505028777	0.0480402391	0.0440244045	0.0385852104	0.0318985121	0.0241804983	0.0156807013	0.0066739292	-0.0025486187	-0.0116887668	-0.0204510037	-0.0285520362	-0.0357299485	-0.0417526707	-0.046425481	-0.0495973023	-0.0511655859	-0.0510796273	-0.0493422058	-0.0460094942	-0.0411892428	-0.0350372959	0.0041247831	0.0064856279	0.0486094957	0.0351658417	0.0451834693	0.0104741835	0.050772076	0.010055468	-0.0164617357	-0.0068609237	0	0	0	0	-0.439227235212474	-1.7157960607134	-2.22840312389761	0.592443852028073
0.0149045	0.0135886	0.0407697	0.000105168	0.000339465	0.000361252	-0.0161089	0.0280711	0.0082511	-0.000240861	-5.1454e-05	-0.000136651	0.0738794	0.0504643955	0.0478888566	0.0436932151	0.0380194116	0.0310593936	0.0230486216	0.014258104	0.0049852279	-0.0044563007	-0.0137470706	-0.0225727706	-0.0306348232	-0.0376604853	-0.0434120755	-0.0476950147	-0.0503644092	-0.051329952	-0.0505589784	-0.0480775708	-0.0439696763	-0.038374267	-0.0314806383	0.0039424354	-0.0019429501	0.0751478704	-0.0418350921	-0.0265118611	0.0545796201	0.0057953514	0.0038139494	-0.0080991083	0.0493789096	0	0	0	0	-0.73297324312821	-1.50883755925897	-2.22840312389761	0.592443852028073
-0.00243274	0.00367219	0.0770036	-0.000224752	0.000457487	0.000361252	-0.01733724	-0.00991641	0.0362339	-0.00032992	0.000118022	0	0.08588465	0.0504250488	0.0477341923	0.0433552888	0.0374431914	0.0302069725	0.0219025301	0.012823538	0.003291061	-0.0063577993	-0.0157818258	-0.024647752	-0.032642048	-0.0394820076	-0.0449257461	-0.048780754	-0.0509107048	-0.051240276	-0.0497578128	-0.0465157403	-0.0416287094	-0.0352695426	-0.0276631221	0.0103527182	0.059523423	-0.0286509359	-0.0376506026	-0.0261081867	-0.0312130127	-0.0415265057	-0.0589002009	-0.0183403444	0.0344456035	0	0	0	0	-0.786865934599928	-1.44382507474101	0.448081059024295	0.592443852028073
-0.00239677	-0.0146372	0.0760271	0.000346029	0.000327648	0.000361253	3.59700000000002e-05	-0.01830939	-0.000976499999999991	0.000570781	-0.000129839	1.00000000006996e-09	0.05435291	0.0503848382	0.0475762569	0.0430106775	0.0368567075	0.0293416141	0.0207429306	0.0113782077	0.0015932859	-0.0082504761	-0.0177895469	-0.0266716472	-0.0345687596	-0.0411892428	-0.0462886013	-0.049678515	-0.0512337941	-0.0508970017	-0.0486805757	-0.044666369	-0.0390026269	-0.0318985121	-0.0236163807	-0.0038642402	0.0194571003	-0.0267058837	0.0323367459	0.0176858011	-0.0478612232	0.0251085371	0.0087053503	0.0050095106	-0.0379665873	0	0	0	0	-0.24938560050709	-1.27835884382586	0.448081059024295	0.592443852028073
-0.00571323	-0.00760107	0.0700994	-0.000392276	0.000137837	0.000361253	-0.00331646	0.00703613	-0.00592770000000002	-0.000738305	-0.000189811	0	0.06268609	0.0503437644	0.047415061	0.0426594344	0.0362601209	0.0284636888	0.0195705382	0.0099233262	-0.000106236	-0.0101317049	-0.0197667948	-0.0286402612	-0.0364102058	-0.042777249	-0.0474960658	-0.0503848382	-0.0513322605	-0.0503018281	-0.047333244	-0.042540889	-0.0361094147	-0.0282866287	-0.0193739464	0.0010191101	-0.0001392631	0.0536596587	-0.0116681565	0.0523104371	0.0228881589	0.0442553013	0.0070209636	-0.0031864402	-0.0035961652	0	0	0	0	-0.036468751314088	-0.694105582477362	0.448081059024295	-1.68540061352814
-0.00608383	-0.00535911	0.0735105	-0.0005264	-0.000155045	0.000361253	-0.0003706	0.00224196	0.00341110000000001	-0.000134124	-0.000292882	0	0.02737396	0.0503018281	0.0472506159	0.0423016137	0.0356535949	0.0275735728	0.0183860761	0.0084601148	-0.0018056415	-0.0119988754	-0.0217101824	-0.030549514	-0.0381618445	-0.0442414294	-0.0485440863	-0.0508970017	-0.0512056724	-0.0494577007	-0.0457232929	-0.040152439	-0.0329688886	-0.0244611644	-0.0149709736	-0.0041940152	-0.0064574846	0.023569413	-0.0029416319	-0.0727287068	0.020766385	0.0221750214	0.0056595672	-0.0018062857	0.0444526232	0	0	0	0	-0.041541044578828	-0.734467323535123	0.448081059024295	-1.68540061352814
-0.00241954	0.00258957	0.101134	-0.00151971	0.000370776	0.000361253	0.00366429	0.00794868	0.0276235	-0.00099331	0.000525821	0	0.11519302	0.05025903	0.0470829328	0.0419372706	0.0350372959	0.0266716472	0.0171902747	0.0069898018	-0.0035030673	-0.0138493968	-0.0236163807	-0.0323954483	-0.0398193552	-0.0455775458	-0.0494291445	-0.0512130319	-0.0508545847	-0.0483687975	-0.0438596552	-0.0375157835	-0.0296025581	-0.0204510037	-0.0104439465	-0.0112834914	-0.0146308016	-0.0060908499	0.0466860323	-0.0323081129	0.0083963121	-0.0327980836	0.0209154648	-0.0292639804	-0.0396003806	0	0	0	0	-0.729337343300317	-1.24138791097842	0.448081059024295	0.592443852028073
-0.00241101	0.0148555	0.101111	-0.00120012	0.000259038	0.000361253	8.53000000000008e-06	0.01226593	-2.29999999999952e-05	0.00031959	-0.000111738	0	0.03386386	0.0502153708	0.0469120231	0.0415664612	0.0344113928	0.0257582983	0.0159838716	0.0055136214	-0.0051966525	-0.0156807013	-0.0254821244	-0.034174238	-0.0413786495	-0.0467817305	-0.0501482692	-0.0513317109	-0.0502805367	-0.0470405074	-0.0417526707	-0.0346472211	-0.0260334792	-0.0162864257	-0.0058303776	-0.0088869556	-0.0224981833	0.0272219063	0.0009335698	0.0332377241	0.0243191635	-0.0276124524	0.0023142713	0.0086511357	-0.0289698081	0	0	0	0	0.661566905650854	-0.720980084911086	0.448081059024295	0.592443852028073
-0.00239744	-0.0138631	0.101131	-0.00185958	2.76062e-05	0.000361253	1.35700000000001e-05	-0.0287186	1.99999999999922e-05	-0.00065946	-0.0002314318	0	0.07329676	0.0501708514	0.0467378986	0.0411892428	0.0337760571	0.0248339173	0.0147676106	0.0040328127	-0.0068845403	-0.0174902479	-0.0273042176	-0.0358821964	-0.0428358815	-0.0478504978	-0.0506990465	-0.0512525814	-0.0494860452	-0.0454794046	-0.0394140296	-0.0315644841	-0.0222860966	-0.0119988754	-0.0011684964	-0.0023664156	0.0034412303	0.0061158252	-0.0719944574	-0.0166951046	0.0003470052	-0.0284754671	-0.012268097	0.0292276179	0.0509074636	0	0	0	0	0.912002548984001	-0.007779916624176	0.448081059024295	0.592443852028073
-0.00243401	-0.00416921	0.114726	-0.00220867	0.000225481	0.000361253	-3.65700000000001e-05	0.00969389	0.013595	-0.00034909	0.0001978748	0	0.0506737	0.0501254723	0.0465605712	0.0408056734	0.0331314631	0.0238989001	0.013542242	0.0025486187	-0.00856488	-0.0192755259	-0.029079539	-0.0375157835	-0.0441874568	-0.048780754	-0.0510796273	-0.0509759483	-0.0484745935	-0.0436932151	-0.0368567075	-0.0282866287	-0.0183860761	-0.0076207265	0.0035030673	-0.006645034	0.0115528534	-0.0580468215	-0.0058879054	0.0046773057	-0.0466518657	-0.0232805791	0.0013854865	-0.0160595739	-0.0076616881	0	0	0	0	0.750542418640718	-0.71737595825982	0.448081059024295	0.592443852028073
0.00365266	0.00774095	0.128898	-0.00175069	0.000242325	0.000361253	0.00608667	0.01191016	0.014172	0.00045798	1.6844e-05	0	0.05591003	0.0500792346	0.046380053	0.0404158122	0.0324777874	0.0229536472	0.0123085215	0.0010622854	-0.0102358295	-0.0210340579	-0.0308050475	-0.0390716134	-0.0454300417	-0.0495698064	-0.0512887341	-0.0505028777	-0.0472506159	-0.0416907793	-0.0340948932	-0.0248339173	-0.0143601292	-0.0031850365	0.0081456036	-0.0085943574	-0.01901492	0.0051079274	0.0026731415	0.0733649211	-0.0193589476	0.0503746472	0.0328740606	0.0279059948	-0.0056471378	0	0	0	0	0.465604314774009	-1.12879629542228	0.448081059024295	0.592443852028073
-0.00243438	-0.00411715	0.10893	-0.00182841	0.000312388	0.000361253	-0.00608704	-0.0118581	-0.019968	-7.77199999999999e-05	7.0063e-05	0	0.04530229	0.0500321388	0.0461963565	0.0400197194	0.0318152092	0.0219985635	0.0110672099	-0.0004249396	-0.0118955567	-0.0227634039	-0.0324777874	-0.0405464614	-0.0465605712	-0.0502153708	-0.0513256648	-0.0498351925	-0.0458194789	-0.0394820076	-0.03114391	-0.021227693	-0.0102358295	0.0012747024	0.0127206428	-0.005786582	-0.032923729	0.0405390912	-0.0158198399	-0.0407221127	0.0379190232	0.0447915909	0.0308811609	0.0150918301	0.0376572343	0	0	0	0	1.08620252904687	-1.07976203648724	0.448081059024295	0.592443852028073
-0.00241716	0.0129284	0.106163	-0.00241508	0.000275497	0.000361253	1.72200000000001e-05	0.01704555	-0.00276699999999999	-0.00058667	-3.6891e-05	0	0.05100782	0.0499841859	0.0460094942	0.039617456	0.03114391	0.0210340579	0.0098190728	-0.001911808	-0.013542242	-0.0244611644	-0.0340948932	-0.0419372706	-0.0475762569	-0.0507155786	-0.0511902955	-0.0489754657	-0.0441874568	-0.0370778316	-0.0280201309	-0.0174902479	-0.0060414244	0.0057248166	0.0171902747	-0.0115114785	-0.0282120494	-0.0138926572	0.0244350144	-0.0536945076	0.0333198695	-0.0281424985	0.0237364444	-0.0258577028	-0.001798974	0	0	0	0	0.885090160539793	-1.17589812077679	0.448081059024295	-1.68540061352814
-0.00243256	0.00199322	0.128872	-0.0028353	0.0001331	0.000361253	-1.54e-05	-0.01093518	0.022709	-0.00042022	-0.000142397	0	0.06179043	0.0499353767	0.0458194789	0.039209084	0.030464074	0.0200605435	0.00856488	-0.0033970715	-0.0151740801	-0.0261249837	-0.0356535949	-0.0432411585	-0.0484745935	-0.0510689819	-0.0508830806	-0.0479270103	-0.042361705	-0.0344901501	-0.0247408876	-0.0136446855	-0.0018056415	0.0101317049	0.0215174627	-0.0077764417	-0.0162621126	-0.0034405737	0.0052321961	0.0280672811	0.0182498947	-0.0414700404	0.005487628	0.0011565613	-0.0323832418	0	0	0	0	0.033253903417481	-1.0900232281146	0.448081059024295	0.592443852028073
-0.00245472	0.0083224	0.12889	-0.00241508	0.000291866	0.000361253	-2.21600000000002e-05	0.00632918	1.79999999999902e-05	0.00042022	0.000158766	0	0.03531864	0.0498857119	0.0456263236	0.0387946664	0.0297758875	0.0190784374	0.0073054049	-0.0048794834	-0.0167892817	-0.027752553	-0.0371512224	-0.0444554224	-0.0492533652	-0.0512745577	-0.0504050515	-0.0466938665	-0.0403502279	-0.0317317699	-0.0213243743	-0.0097147774	0.0024425082	0.0144620929	0.0256663501	-0.0002966836	-0.0101566435	-0.0010396623	-0.0865805931	0.017294681	-0.0223849131	-0.0317421823	0.0060628026	0.0362464248	0.0468186399	0	0	0	0	0.461999902616557	-0.761289738967769	0.448081059024295	0.592443852028073
-0.00248761	-0.0042063	0.152161	-0.00263639	0.000464019	0.000361253	-3.28899999999998e-05	-0.0125287	0.023271	-0.00022131	0.000172153	0	0.05550574	0.0498351925	0.0454300417	0.038374267	0.029079539	0.0180881602	0.0060414244	-0.0063577993	-0.0183860761	-0.0293416141	-0.0385852104	-0.0455775458	-0.0499106512	-0.0513317109	-0.0497578128	-0.0452807864	-0.0381618445	-0.028816343	-0.0177895469	-0.0057248166	0.0066739292	0.0186832834	0.0296025581	-0.0081313724	0.0039095087	-0.0625930519	0.0092570517	-0.0111232506	-0.0501435415	0.0141773545	0.0362220409	-0.0118255889	0.0089742536	0	0	0	0	0.267548411218192	-0.939872465450454	0.448081059024295	0.592443852028073
-0.00239237	-0.00416914	0.119651	-0.00241508	-3.44024e-05	0.000361253	9.52399999999999e-05	3.71600000000005e-05	-0.03251	0.00022131	-0.0004984214	0	0.06862897	0.0497838193	0.0452306464	0.0379479508	0.0283752196	0.0170901359	0.0047737179	-0.0078307784	-0.0199627126	-0.030889962	-0.0399531023	-0.0466052026	-0.0504448302	-0.051240276	-0.0489435374	-0.0436932151	-0.0358061492	-0.0257582983	-0.0141560177	-0.0016994674	0.0108596403	0.0227634039	0.03329347	-0.0108984471	-0.035013097	0.0027163588	0.0530546836	0.0374520958	0.0184084728	0.0400706885	0.0394308347	-0.0041542651	-0.0504567404	0	0	0	0	-1.93913932960653	-0.841835965638606	0.448081059024295	0.592443852028073
-0.00236946	0.00404685	0.121885	-0.00247126	-0.000256544	0.00042191	2.29100000000001e-05	0.00821599	0.002234	-5.61799999999999e-05	-0.0002221416	6.0657e-05	0.02742183	0.0497315932	0.0450281516	0.0375157835	0.0276631221	0.016084792	0.0035030673	-0.0092971841	-0.0215174627	-0.0323954483	-0.0412525551	-0.0475362631	-0.0508545847	-0.0510005177	-0.0479649587	-0.0419372706	-0.03329347	-0.0225727706	-0.0104439465	0.0023363873	0.0149709736	0.0266716472	0.0367085017	-0.0004075431	-0.044725885	0.0545791437	-0.0345813652	-0.0364454039	0.0599518065	0.015685627	0.0372219305	0.0179642904	0.0508410907	0	0	0	0	0.632600409764398	-0.770325729196547	0.448081059024295	0.592443852028073
-0.00236663	0.00622883	0.118646	-0.00241508	-0.000256544	0.000361253	2.82999999999967e-06	0.00218198	-0.00323899999999999	5.61799999999999e-05	0	-6.0657e-05	0.01126566	0.049678515	0.044822571	0.0370778316	0.026943442	0.0150725591	0.0022302563	-0.0107557855	-0.0230486216	-0.033855984	-0.0424813428	-0.0483687975	-0.051138904	-0.0506131302	-0.046825362	-0.0400197194	-0.0306348232	-0.0192755259	-0.0066739292	0.0063577993	0.0189797704	0.0303785035	0.0398193552	-0.0038156586	0.0012812235	-0.0277888459	0.0007153438	-0.0437084011	0.0193666773	-0.0571170953	0.0010675655	-0.012359207	-0.0126553818	0	0	0	0	-0.16695396632107	-0.974870328140671	0.448081059024295	0.592443852028073
-0.00236754	-0.00412275	0.155699	-0.00210679	-0.000256544	0.000308582	-9.099999999998e-07	-0.01035158	0.037053	0.00030829	0	-5.2671e-05	0.06545354	0.0496245858	0.0446139188	0.0366341627	0.0262163763	0.0140538708	0.0009560698	-0.0122053583	-0.0245545108	-0.0352695426	-0.0436373605	-0.0491010801	-0.0512970867	-0.0500792346	-0.0455285727	-0.0379479508	-0.027841865	-0.0158828827	-0.0028668829	0.0103399101	0.0228585745	0.033855984	0.0426002529	-0.0015548444	-0.0068986127	-0.018302433	-0.0154401278	0.0616720011	-0.020255786	-0.040713653	0.0223151016	0.0355649358	0.0039607357	0	0	0	0	0.357767995893096	-1.15964189368599	0.448081059024295	0.592443852028073
-0.0152002	-0.00416914	0.155704	-0.00241508	-0.000256544	0.000361253	-0.01283266	-4.63900000000003e-05	5.000000000005e-06	-0.00030829	0	5.2671e-05	0.0309321	0.0495698064	0.0444022092	0.0361848453	0.0254821244	0.0130291632	-0.0003187063	-0.0136446855	-0.0260334792	-0.0366341627	-0.044718628	-0.0497315932	-0.0513287428	-0.0494003765	-0.0440789442	-0.0357299485	-0.0249268406	-0.012411632	0.0009560698	0.014258104	0.0265808199	0.0370778316	0.0450281516	-0.0003534208	-0.003955398	-0.0269563197	-0.0334260793	-0.0066434404	-0.0322172649	0.0185943212	0.0357791466	0.047014586	0.0277332223	0	0	0	0	0.108759793619907	-1.27306186642722	0.448081059024295	0.592443852028073
-0.0182229	0.00933392	0.154158	-0.0026572	-0.000168666	0.000361253	-0.0030227	0.01350306	-0.00154600000000005	-0.00024212	8.7878e-05	0	0.03457166	0.0495141777	0.0441874568	0.0357299485	0.0247408876	0.0119988754	-0.0015932859	-0.0150725591	-0.0274839053	-0.0379479508	-0.0457232929	-0.05025903	-0.0512337941	-0.0485785209	-0.0424813428	-0.0333742597	-0.0219025301	-0.0088789537	0.0047737179	0.0180881602	0.0301210128	0.0400197194	0.0470829328	-0.0054345142	-0.019530999	-0.0356179023	0.0574230315	-0.0017451249	-0.0054511732	0.014209319	0.0155207774	-0.0075156746	-0.0578651567	0	0	0	0	-0.788519963405994	-1.14699627473177	0.448081059024295	0.592443852028073
-0.00236663	0.0172551	0.188198	-0.00273586	-0.000256544	0.000361253	0.01585627	0.00792117999999999	0.03404	-7.86600000000003e-05	-8.7878e-05	0	0.06614435	0.0494577007	0.0439696763	0.0352695426	0.0239928691	0.0109634486	-0.0028668829	-0.0164877804	-0.0289041989	-0.039209084	-0.0466496345	-0.0506822973	-0.0510124748	-0.0476160468	-0.0407411319	-0.030889962	-0.018782193	-0.0053023317	0.00856488	0.0218064029	0.0334549064	0.0426594344	0.04874757	-0.0004422955	-0.0550854637	0.0262852524	0.0215298803	0.0640785069	0.010468724	0.0496651336	0.0279198808	0.030288137	-0.0302959525	0	0	0	0	0.413102020044084	-0.650230394162323	0.448081059024295	0.592443852028073
0.0129435	-0.00416186	0.149621	-0.00243369	-0.000344713	0.000361253	0.01531013	-0.02141696	-0.038577	0.00030217	-8.8169e-05	0	0.09482104	0.0494003765	0.0437488826	0.0348036986	0.0232382738	0.0099233262	-0.0041387117	-0.0178891614	-0.0302928029	-0.0404158122	-0.0474960658	-0.0510005177	-0.0506653309	-0.0465157403	-0.0388641531	-0.0282866287	-0.0155795096	-0.0016994674	0.0123085215	0.0253898477	0.0365596669	0.0449770452	0.0500082695	0.0020432292	-0.0201700853	0.0243260854	-0.0210065913	-0.0487295537	0.0488360657	0.0182308677	0.0052429384	0.0264397322	0.0330599141	0	0	0	0	0.916040997069287	-0.355245975078355	0.448081059024295	0.592443852028073
0.0142098	0.0143585	0.138926	-0.00271135	0.000228813	0.000361253	0.0012663	0.01852036	-0.010695	-0.00027766	0.000573526	0	0.07304096	0.0493422058	0.0435250908	0.0343324881	0.0224773087	0.0088789537	-0.0054079881	-0.0192755259	-0.0316481948	-0.0415664612	-0.048261137	-0.0512130319	-0.0501932186	-0.0452807864	-0.0368567075	-0.025574292	-0.0123085215	0.001911808	0.0159838716	0.028816343	0.0394140296	0.0469550524	0.0508545847	-2.42819e-05	-0.0155501075	-0.0126120018	0.0258487541	-0.0360259281	0.0327289203	-0.0470871305	0.0004004828	-0.0178736314	-0.0315828498	0	0	0	0	1.0150870079523	-0.795809900615696	0.448081059024295	0.592443852028073
0.0127373	-0.00423916	0.152822	-0.00291285	-0.000108241	0.000361253	-0.0014725	-0.01859766	0.013896	-0.0002015	-0.000337054	0	0.06089386	0.0492831899	0.0432983163	0.033855984	0.0217101824	0.0078307784	-0.0066739292	-0.0206457099	-0.0329688886	-0.0426594344	-0.0489435374	-0.0513193992	-0.0495973023	-0.0439147598	-0.0347255342	-0.0227634039	-0.0089835694	0.0055136214	0.0195705382	0.0320647078	0.041998445	0.0485785209	0.0512795028	0.0043976838	-0.0128048534	0.0117692741	-0.011905364	0.0425778661	0.0149381732	-0.0365810173	0.0058278712	0.0203846508	-0.0230668377	0	0	0	0	-0.160461332157354	-0.904070995923528	0.448081059024295	0.592443852028073
0.0258955	-0.0126543	0.158153	-0.00262915	8.72556e-05	0.000361253	0.0131582	-0.00841514	0.00533099999999997	0.0002837	0.0001954966	0	0.05086417	0.0492233296	0.0430685747	0.0333742597	0.020937105	0.0067792492	-0.0079357543	-0.0219985635	-0.0342534364	-0.0436932151	-0.0495420981	-0.0513193992	-0.048879052	-0.0424216147	-0.0324777874	-0.0198647963	-0.005619231	0.0090881467	0.0230486216	0.035114862	0.0442952125	0.0498351925	0.0512795028	0.0013034603	0.0016291451	-0.0226059035	-0.0519196764	-0.0174162912	-0.0138945385	-0.0200661526	0.0012754982	0.0515915322	0.0495765034	0	0	0	0	0.31480615660391	-0.844887407890461	0.448081059024295	0.592443852028073
0.0303247	-0.00427951	0.175726	-0.00315747	0.000530295	0.000361253	0.0044292	0.00837479	0.017573	-0.00052832	0.0004430394	0	0.07894496	0.0491626259	0.0428358815	0.0328873894	0.0201582885	0.0057248166	-0.0091926851	-0.0233329509	-0.0355004298	-0.044666369	-0.0500557939	-0.0512130319	-0.0480402391	-0.0408056734	-0.0301210128	-0.0168896389	-0.0022302563	0.0126176931	0.0263988242	0.0379479508	0.0462886013	0.0507155786	0.0508545847	0.0009105112	-0.0028862908	-0.0688703285	0.0259229656	0.0029662084	-0.0439570895	-0.0390994559	0.0038354791	0.0266141652	-0.0353946949	0	0	0	0	0.371784022373469	-0.784331031384168	0.448081059024295	-1.68540061352814
