"trans_x"	"trans_y"	"trans_z"	"rot_x"	"rot_y"	"rot_z"	"trans_x_derivative1"	"trans_y_derivative1"	"trans_z_derivative1"	"rot_x_derivative1"	"rot_y_derivative1"	"rot_z_derivative1"	"framewise_displacement"	"cosine00"	"cosine01"	"cosine02"	"cosine03"	"cosine04"	"cosine05"	"cosine06"	"cosine07"	"cosine08"	"cosine09"	"cosine10"	"cosine11"	"cosine12"	"cosine13"	"cosine14"	"cosine15"	"cosine16"	"cosine17"	"cosine18"	"cosine19"	"cosine20"	"cosine21"	"t_comp_cor_00"	"t_comp_cor_01"	"t_comp_cor_02"	"t_comp_cor_03"	"t_comp_cor_04"	"a_comp_cor_00"	"a_comp_cor_01"	"a_comp_cor_02"	"a_comp_cor_03"	"a_comp_cor_04"	"motion_outlier01"	"motion_outlier02"	"volume_z"	"luminance_z"	"speech_z"	"face_z"
0.0167349	-0.0208907	-0.202268	0.000229082	0.000850343	0.000404342	0.02116734	0.0389223	-0.025838	-0.000374495	-7.3787e-05	-0.000154323	0.11605789	0.0506481476	0.0486127474	0.0452807864	0.0407411319	0.035114862	0.0285520362	0.021227693	0.0133371814	0.0050909511	-0.003291061	-0.0115852966	-0.0195705382	-0.0270338099	-0.0337760571	-0.039617456	-0.0444022092	-0.0480027017	-0.050322904	-0.0513009334	-0.0509107048	-0.0491626259	-0.0461033203	-0.0029894799	-0.0378398275	0.0231900841	-0.0128953545	-0.0144453396	0.0063316399	0.0310108297	-0.0058630642	0.0521245742	-0.0193771128	0	0	-0.036558840976344	-0.109412144362484	-2.22840312389761	0.592443852028073
0.0198418	-0.0425378	-0.168359	0.00019349	0.000942424	0.000317247	0.0031069	-0.0216471	0.033909	-3.5592e-05	9.20809999999999e-05	-8.7095e-05	0.0694014	0.0506131302	0.0484745935	0.0449770452	0.040218541	0.0343324881	0.0274839053	0.0198647963	0.0116887668	0.0031850365	-0.0054079881	-0.0138493968	-0.0219025301	-0.0293416141	-0.03595809	-0.0415664612	-0.0460094942	-0.0491626259	-0.0509374568	-0.0512842283	-0.0501932186	-0.0476950147	-0.0438596552	-0.0036828465	-0.0210316167	0.0371470599	0.0376110197	-0.0701129533	-0.0017437077	-9.90077e-05	-0.0064940043	0.0319018623	0.0773660246	0	0	-0.015870572755613	-0.824054857785607	-2.22840312389761	-1.68540061352814
0.0151983	-0.0425083	-0.139525	3.52941e-05	0.000965619	0.000404342	-0.0046435	2.95000000000018e-05	0.028834	-0.0001581959	2.31949999999999e-05	8.7095e-05	0.046931295	0.0505772456	0.0483331176	0.044666369	0.0396849258	0.0335354099	0.0263988242	0.0184852245	0.010027537	0.0012747024	-0.0075156513	-0.016084792	-0.0241804983	-0.0315644841	-0.0380194116	-0.0433552888	-0.047415061	-0.0500792346	-0.051269393	-0.0509505055	-0.0491319582	-0.0458672776	-0.0412525551	0.0204353982	-0.0336197434	-0.0126467227	-0.0778509238	-0.0267754503	0.0194061352	-0.0035862708	-0.0223073177	0.0454362234	-0.0290582976	0	0	-0.160487679960007	-0.152715399728126	-2.22840312389761	-1.68540061352814
0.00436155	0.0380814	-0.0351675	-0.00218038	0.000941879	0.00013991	-0.01083675	0.0805897	0.1043575	-0.0022156741	-2.374e-05	-0.000264432	0.320976255	0.0505404946	0.0481883295	0.0443488058	0.0391404325	0.0327239687	0.0252974622	0.0170901359	0.0083553134	-0.0006374004	-0.0096104404	-0.018286849	-0.0263988242	-0.0336959856	-0.0399531023	-0.0449770452	-0.0486127474	-0.0507479912	-0.051316871	-0.0503018281	-0.0477341923	-0.0436932151	-0.0383036235	0.0521475966	-0.016383541	-0.0326372248	-0.0070110466	-0.0020248152	0.0476703858	-0.0551677688	0.0031730003	0.0219867504	0.0274688124	0	0	-0.009563595579954	-1.05898683045974	-2.22840312389761	0.592443852028073
0.00438141	-0.0905387	-0.0677549	-0.000555414	0.0010565	-2.27796e-05	1.986e-05	-0.1286201	-0.0325874	0.001624966	0.000114621	-0.0001626896	0.25634119	0.0505028777	0.0480402391	0.0440244045	0.0385852104	0.0318985121	0.0241804983	0.0156807013	0.0066739292	-0.0025486187	-0.0116887668	-0.0204510037	-0.0285520362	-0.0357299485	-0.0417526707	-0.046425481	-0.0495973023	-0.0511655859	-0.0510796273	-0.0493422058	-0.0460094942	-0.0411892428	-0.0350372959	0.05067319	0.0321327776	-0.041861592	-0.004599297	0.0753010266	0.0269924405	-0.0865044289	-0.007289079	-0.050773846	-0.043495388	0	0	0.223642030230019	-0.914666043968414	-2.22840312389761	0.592443852028073
0.00436533	-0.0074306	-0.0993406	-0.000667508	0.00091085	-2.27796e-05	-1.60799999999999e-05	0.0831081	-0.0315857	-0.000112094	-0.00014565	0	0.12759708	0.0504643955	0.0478888566	0.0436932151	0.0380194116	0.0310593936	0.0230486216	0.014258104	0.0049852279	-0.0044563007	-0.0137470706	-0.0225727706	-0.0306348232	-0.0376604853	-0.0434120755	-0.0476950147	-0.0503644092	-0.051329952	-0.0505589784	-0.0480775708	-0.0439696763	-0.038374267	-0.0314806383	0.0369749292	0.0462602139	-0.0359070668	0.0153122926	0.0425568267	0.0292952169	-0.061045067	-0.0061866381	-0.0288404861	-0.0531668169	0	0	0.978265798302627	-0.777503560825223	-2.22840312389761	0.592443852028073
0.0076151	-0.0391932	-0.0944238	-0.000563691	0.00104499	-2.27796e-05	0.00324977	-0.0317626	0.0049168	0.000103817	0.00013414	0	0.05182702	0.0504250488	0.0477341923	0.0433552888	0.0374431914	0.0302069725	0.0219025301	0.012823538	0.003291061	-0.0063577993	-0.0157818258	-0.024647752	-0.032642048	-0.0394820076	-0.0449257461	-0.048780754	-0.0509107048	-0.051240276	-0.0497578128	-0.0465157403	-0.0416287094	-0.0352695426	-0.0276631221	0.0474661719	0.03948762	-0.005118783	0.0595328636	-0.016443081	0.0367338852	-0.0457327964	0.0073263651	-0.0177127971	0.0192038868	0	0	-0.601538291374283	-1.04351844850192	0.448081059024295	0.592443852028073
0.0121771	-0.0200829	-0.116508	0.000338016	0.00122016	-2.27796e-05	0.004562	0.0191103	-0.0220842	0.000901707	0.00017517	0	0.09960035	0.0503848382	0.0475762569	0.0430106775	0.0368567075	0.0293416141	0.0207429306	0.0113782077	0.0015932859	-0.0082504761	-0.0177895469	-0.0266716472	-0.0345687596	-0.0411892428	-0.0462886013	-0.049678515	-0.0512337941	-0.0508970017	-0.0486805757	-0.044666369	-0.0390026269	-0.0318985121	-0.0236163807	0.0382031613	0.0027006899	-0.0084472277	-0.0133413767	-0.0339272304	0.0401221798	-0.0167983947	-0.0176640971	0.0265275067	-0.0357894568	0	0	-1.04934482475389	-1.23948124639007	0.448081059024295	0.592443852028073
0.0250714	0.0271748	-0.119497	-0.000139195	0.00134418	-2.27796e-05	0.0128943	0.0472577	-0.00298900000000002	-0.000477211	0.00012402	0	0.09320255	0.0503437644	0.047415061	0.0426594344	0.0362601209	0.0284636888	0.0195705382	0.0099233262	-0.000106236	-0.0101317049	-0.0197667948	-0.0286402612	-0.0364102058	-0.042777249	-0.0474960658	-0.0503848382	-0.0513322605	-0.0503018281	-0.047333244	-0.042540889	-0.0361094147	-0.0282866287	-0.0193739464	0.0390118147	-0.0167736253	0.0184642051	0.0191666678	-0.0623602301	0.0417187074	0.0237119748	-0.0077656016	0.0514992695	-0.0021139834	0	0	-1.40273575923613	-1.30470906105827	0.448081059024295	-1.68540061352814
0.00927855000000001	-0.00471309	-0.109395	-0.000139195	0.00134418	-2.27796e-05	-0.01579285	-0.03188789	0.010102	0	0	0	0.05778274	0.0503018281	0.0472506159	0.0423016137	0.0356535949	0.0275735728	0.0183860761	0.0084601148	-0.0018056415	-0.0119988754	-0.0217101824	-0.030549514	-0.0381618445	-0.0442414294	-0.0485440863	-0.0508970017	-0.0512056724	-0.0494577007	-0.0457232929	-0.040152439	-0.0329688886	-0.0244611644	-0.0149709736	0.0418452599	-0.033682776	0.0230760224	0.023625408	-0.0563594892	0.0421662425	0.0321604422	0.0155677583	0.0285504681	0.0391425139	0	0	-0.680559824396712	-1.16849348276696	0.448081059024295	-1.68540061352814
0.0257276	0.00741612	-0.160316	8.58803e-05	0.00161519	-2.27796e-05	0.01644905	0.01212921	-0.050921	0.0002250753	0.00027101	0	0.104303525	0.05025903	0.0470829328	0.0419372706	0.0350372959	0.0266716472	0.0171902747	0.0069898018	-0.0035030673	-0.0138493968	-0.0236163807	-0.0323954483	-0.0398193552	-0.0455775458	-0.0494291445	-0.0512130319	-0.0508545847	-0.0483687975	-0.0438596552	-0.0375157835	-0.0296025581	-0.0204510037	-0.0104439465	0.0305731422	-0.0557141998	0.0320815953	-0.0117234487	-0.048763177	0.0420347658	0.0638476523	0.0046323331	0.0540417972	0.0147689339	0	0	-0.938776694249957	-0.656767367231059	0.448081059024295	0.592443852028073
0.00451802	0.0346956	-0.175475	-0.000177979	0.00184981	-2.27796e-05	-0.02120958	0.02727948	-0.015159	-0.0002638593	0.00023462	0	0.088572025	0.0502153708	0.0469120231	0.0415664612	0.0344113928	0.0257582983	0.0159838716	0.0055136214	-0.0051966525	-0.0156807013	-0.0254821244	-0.034174238	-0.0413786495	-0.0467817305	-0.0501482692	-0.0513317109	-0.0502805367	-0.0470405074	-0.0417526707	-0.0346472211	-0.0260334792	-0.0162864257	-0.0058303776	0.0045916915	-0.056948723	0.029801444	0.0255142864	-0.0624254349	0.0147850542	0.0574313274	0.0035889912	0.041571363	0.0768012815	0	0	-1.72884925445418	-0.63854643919708	0.448081059024295	0.592443852028073
0.00455928	-0.0342947	-0.218563	0.000489343	0.0018695	-2.27796e-05	4.12599999999996e-05	-0.0689903	-0.043088	0.000667322	1.96900000000002e-05	0	0.14647016	0.0501708514	0.0467378986	0.0411892428	0.0337760571	0.0248339173	0.0147676106	0.0040328127	-0.0068845403	-0.0174902479	-0.0273042176	-0.0358821964	-0.0428358815	-0.0478504978	-0.0506990465	-0.0512525814	-0.0494860452	-0.0454794046	-0.0394140296	-0.0315644841	-0.0222860966	-0.0119988754	-0.0011684964	0.0006438889	-0.0618305847	0.0087244967	-0.0560890498	-0.0377068022	0.0074713086	0.0483388361	-0.0185199364	0.0370085244	0.0198345873	0	0	-1.63901958475616	-0.672463351416252	0.448081059024295	0.592443852028073
0.00450245	0.00240237	-0.26494	-0.000141021	0.00162799	-2.27796e-05	-5.68299999999999e-05	0.03669707	-0.046377	-0.000630364	-0.00024151	0	0.1267246	0.0501254723	0.0465605712	0.0408056734	0.0331314631	0.0238989001	0.013542242	0.0025486187	-0.00856488	-0.0192755259	-0.029079539	-0.0375157835	-0.0441874568	-0.048780754	-0.0510796273	-0.0509759483	-0.0484745935	-0.0436932151	-0.0368567075	-0.0282866287	-0.0183860761	-0.0076207265	0.0035030673	-0.0184780877	-0.0029534737	0.0242400373	-0.0341463129	-0.0506266148	-0.0090918489	0.0322881356	-0.0588281149	0.0732429534	0.0370758249	0	0	-1.46065131019004	-0.802229739484921	0.448081059024295	0.592443852028073
0.00457819	-0.0324566	-0.235305	2.92487e-05	0.00189921	-0.000169128	7.57400000000004e-05	-0.03485897	0.029635	0.0001702697	0.00027122	-0.0001463484	0.0939616150000001	0.0500792346	0.046380053	0.0404158122	0.0324777874	0.0229536472	0.0123085215	0.0010622854	-0.0102358295	-0.0210340579	-0.0308050475	-0.0390716134	-0.0454300417	-0.0495698064	-0.0512887341	-0.0505028777	-0.0472506159	-0.0416907793	-0.0340948932	-0.0248339173	-0.0143601292	-0.0031850365	0.0081456036	-0.0263088594	0.0206905574	0.0143028962	0.0154942456	-0.0625706577	-0.0321504555	-0.0232323509	-0.0261391256	0.023176851	0.0846342574	0	0	-1.45573689840545	-0.860554752233474	0.448081059024295	0.592443852028073
-0.00735518	-0.0456806	-0.251524	2.92487e-05	0.00181064	-2.27796e-05	-0.01193337	-0.013224	-0.016219	0	-8.85699999999998e-05	0.0001463484	0.05312229	0.0500321388	0.0461963565	0.0400197194	0.0318152092	0.0219985635	0.0110672099	-0.0004249396	-0.0118955567	-0.0227634039	-0.0324777874	-0.0405464614	-0.0465605712	-0.0502153708	-0.0513256648	-0.0498351925	-0.0458194789	-0.0394820076	-0.03114391	-0.021227693	-0.0102358295	0.0012747024	0.0127206428	-0.0098616104	0.0150326725	-0.0078026815	-0.0820224804	-0.0252417687	-0.019235441	-0.0136852757	-0.0392700566	0.0405829414	-0.0084430722	0	0	-1.49311866276192	-0.863903765330201	0.448081059024295	0.592443852028073
-0.0114905	0.00384188	-0.23531	-0.000262293	0.00198814	-2.27796e-05	-0.00413532	0.04952248	0.016214	-0.0002915417	0.0001775	0	0.093323885	0.0499841859	0.0460094942	0.039617456	0.03114391	0.0210340579	0.0098190728	-0.001911808	-0.013542242	-0.0244611644	-0.0340948932	-0.0419372706	-0.0475762569	-0.0507155786	-0.0511902955	-0.0489754657	-0.0441874568	-0.0370778316	-0.0280201309	-0.0174902479	-0.0060414244	0.0057248166	0.0171902747	-0.0119737246	0.0408438462	0.00116352	-0.0515540281	-0.0314927718	-0.0207702749	-0.0202715472	-0.047939319	0.0383979107	0.0270305394	0	0	-0.839465087515898	-1.27882465050182	0.448081059024295	-1.68540061352814
0.00449569	-0.0458381	-0.235297	-0.000450978	0.00162732	-2.27796e-05	0.01598619	-0.04967998	1.3000000000013e-05	-0.000188685	-0.00036082	0	0.09315442	0.0499353767	0.0458194789	0.039209084	0.030464074	0.0200605435	0.00856488	-0.0033970715	-0.0151740801	-0.0261249837	-0.0356535949	-0.0432411585	-0.0484745935	-0.0510689819	-0.0508830806	-0.0479270103	-0.042361705	-0.0344901501	-0.0247408876	-0.0136446855	-0.0018056415	0.0101317049	0.0215174627	-0.0114204403	0.0772444096	-0.0034120225	-0.0118525047	-0.0230281243	-0.0377412555	-0.0568756461	-0.033200227	-0.0126678329	0.0493048218	0	0	-0.908939990836945	-0.910800184876609	0.448081059024295	0.592443852028073
0.00197129	-0.0314249	-0.253277	3.2307e-05	0.00182483	-2.27796e-05	-0.0025244	0.0144132	-0.01798	0.000483285	0.00019751	0	0.06895735	0.0498857119	0.0456263236	0.0387946664	0.0297758875	0.0190784374	0.0073054049	-0.0048794834	-0.0167892817	-0.027752553	-0.0371512224	-0.0444554224	-0.0492533652	-0.0512745577	-0.0504050515	-0.0466938665	-0.0403502279	-0.0317317699	-0.0213243743	-0.0097147774	0.0024425082	0.0144620929	0.0256663501	-0.0147501911	0.0743897579	-0.00792235	-0.0721309266	0.0226756105	-0.0357045172	-0.026712652	-0.0632190855	0.0028484718	-0.0229269045	0	0	-0.946659160904901	-0.799555557608316	0.448081059024295	0.592443852028073
-0.0026262	0.00973151	-0.235273	-0.000620642	0.0018299	-2.27796e-05	-0.00459749	0.04115641	0.018004	-0.000652949	5.07000000000003e-06	0	0.09665885	0.0498351925	0.0454300417	0.038374267	0.029079539	0.0180881602	0.0060414244	-0.0063577993	-0.0183860761	-0.0293416141	-0.0385852104	-0.0455775458	-0.0499106512	-0.0513317109	-0.0497578128	-0.0452807864	-0.0381618445	-0.028816343	-0.0177895469	-0.0057248166	0.0066739292	0.0186832834	0.0296025581	-0.0088553213	0.0878524148	0.0028775145	0.0046398446	0.0136452209	-0.0312687397	-0.0289353717	-0.0365784562	-0.0167544718	0.0279652562	0	0	-0.786403717244353	-0.869062178455707	0.448081059024295	0.592443852028073
0.0045748	-0.0377355	-0.235269	0.000166025	0.00204069	2.72582e-05	0.007201	-0.04746701	4.000000000004e-06	0.000786667	0.00021079	5.00378e-05	0.10704675	0.0497838193	0.0452306464	0.0379479508	0.0283752196	0.0170901359	0.0047737179	-0.0078307784	-0.0199627126	-0.030889962	-0.0399531023	-0.0466052026	-0.0504448302	-0.051240276	-0.0489435374	-0.0436932151	-0.0358061492	-0.0257582983	-0.0141560177	-0.0016994674	0.0108596403	0.0227634039	0.03329347	-0.0097906428	0.0697336147	0.0007168435	-0.0194500681	0.0536030699	-0.0361556678	-0.0215188106	-0.025547256	-0.0464179082	-0.0109281266	0	0	-0.57327986591751	-0.915722252468622	0.448081059024295	0.592443852028073
0.00680652	0.0168204	-0.25788	-0.00030694	0.00198558	-2.27796e-05	0.00223172	0.0545559	-0.022611	-0.000472965	-5.51100000000001e-05	-5.00378e-05	0.10830426	0.0497315932	0.0450281516	0.0375157835	0.0276631221	0.016084792	0.0035030673	-0.0092971841	-0.0215174627	-0.0323954483	-0.0412525551	-0.0475362631	-0.0508545847	-0.0510005177	-0.0479649587	-0.0419372706	-0.03329347	-0.0225727706	-0.0104439465	0.0023363873	0.0149709736	0.0266716472	0.0367085017	-0.0121104121	0.0599269893	0.0071651079	-0.0171765276	0.0543625961	-0.0237033995	0.0265846822	-0.0316342163	-0.018539739	-0.0329358921	0	0	-1.0596923050366	-0.841236168978166	0.448081059024295	0.592443852028073
0.00454312	0.0266762	-0.25791	-0.000559431	0.00180899	-2.27796e-05	-0.0022634	0.0098558	-2.99999999999745e-05	-0.000252491	-0.00017659	0	0.03360325	0.049678515	0.044822571	0.0370778316	0.026943442	0.0150725591	0.0022302563	-0.0107557855	-0.0230486216	-0.033855984	-0.0424813428	-0.0483687975	-0.051138904	-0.0506131302	-0.046825362	-0.0400197194	-0.0306348232	-0.0192755259	-0.0066739292	0.0063577993	0.0189797704	0.0303785035	0.0398193552	-0.0188837924	0.0569320821	0.0260610455	0.057641353	0.0437239739	-0.0269947365	0.004837836	-0.0057802601	-0.0625868064	0.0421232012	0	0	-1.021240323225	-0.860514820448052	0.448081059024295	0.592443852028073
0.0045345	-0.0341064	-0.261281	-1.74105e-05	0.0017596	-2.27796e-05	-8.62000000000085e-06	-0.0607826	-0.00337100000000001	0.0005420205	-4.93899999999999e-05	0	0.093732745	0.0496245858	0.0446139188	0.0366341627	0.0262163763	0.0140538708	0.0009560698	-0.0122053583	-0.0245545108	-0.0352695426	-0.0436373605	-0.0491010801	-0.0512970867	-0.0500792346	-0.0455285727	-0.0379479508	-0.027841865	-0.0158828827	-0.0028668829	0.0103399101	0.0228585745	0.033855984	0.0426002529	-0.0087357954	0.0497569129	0.0109006114	-0.0329348559	0.0131664156	-0.0198788818	-0.010096553	-0.0227810055	0.0182568319	-0.035792213	0	0	-0.98741832854864	-1.33215083848392	0.448081059024295	0.592443852028073
0.00453793	0.0192232	-0.276852	-0.000495595	0.00181498	-2.27796e-05	3.43000000000045e-06	0.0533296	-0.015571	-0.0004781845	5.53799999999998e-05	0	0.095582255	0.0495698064	0.0444022092	0.0361848453	0.0254821244	0.0130291632	-0.0003187063	-0.0136446855	-0.0260334792	-0.0366341627	-0.044718628	-0.0497315932	-0.0513287428	-0.0494003765	-0.0440789442	-0.0357299485	-0.0249268406	-0.012411632	0.0009560698	0.014258104	0.0265808199	0.0370778316	0.0450281516	-0.023252415	0.0770016386	0.0097998333	-0.0030619361	-0.0467155499	-0.0242340856	-0.0172310067	-0.0325845897	0.0569889373	-0.0033259368	0	0	-0.571021199584375	-1.36957883727599	0.448081059024295	0.592443852028073
0.00450806	-0.0462505	-0.266215	-0.000179451	0.00172812	-2.27796e-05	-2.98699999999995e-05	-0.0654737	0.010637	0.000316144	-8.68599999999998e-05	0	0.09629077	0.0495141777	0.0441874568	0.0357299485	0.0247408876	0.0119988754	-0.0015932859	-0.0150725591	-0.0274839053	-0.0379479508	-0.0457232929	-0.05025903	-0.0512337941	-0.0485785209	-0.0424813428	-0.0333742597	-0.0219025301	-0.0088789537	0.0047737179	0.0180881602	0.0301210128	0.0400197194	0.0470829328	-0.0290782659	0.0828543834	0.0352271429	0.0480740674	-0.0465097601	-0.0375323556	-0.0068910113	0.0090656702	0.0057194586	0.0563894972	0	0	-0.562357401686784	-1.41443527657621	0.448081059024295	0.592443852028073
0.00452632	-0.0329931	-0.240978	0.000253353	0.00178074	-2.27796e-05	1.826e-05	0.0132574	0.025237	0.000432804	5.262e-05	0	0.06278386	0.0494577007	0.0439696763	0.0352695426	0.0239928691	0.0109634486	-0.0028668829	-0.0164877804	-0.0289041989	-0.039209084	-0.0466496345	-0.0506822973	-0.0510124748	-0.0476160468	-0.0407411319	-0.030889962	-0.018782193	-0.0053023317	0.00856488	0.0218064029	0.0334549064	0.0426594344	0.04874757	-0.0046772081	0.0119151593	0.0265159017	-0.0303501169	-0.0310489881	-0.0054612449	0.0269800816	-0.0055191182	0.055586993	-0.0289558822	0	0	0.052715364112343	-1.39061990242137	0.448081059024295	0.592443852028073
0.0103505	-0.00550651	-0.241001	-0.00023191	0.00144817	-2.27796e-05	0.00582418	0.02748659	-2.29999999999952e-05	-0.000485263	-0.00033257	0	0.07422542	0.0494003765	0.0437488826	0.0348036986	0.0232382738	0.0099233262	-0.0041387117	-0.0178891614	-0.0302928029	-0.0404158122	-0.0474960658	-0.0510005177	-0.0506653309	-0.0465157403	-0.0388641531	-0.0282866287	-0.0155795096	-0.0016994674	0.0123085215	0.0253898477	0.0365596669	0.0449770452	0.0500082695	0.0013438218	-0.0068661266	0.058586221	-0.0228919007	-0.0261350533	-0.0071999672	0.0573223509	-0.0242093096	0.0361659778	0.0064450809	0	0	0.862028694150222	-1.47166785855634	0.448081059024295	0.592443852028073
-0.0115804	-0.0723185	-0.211285	-0.00259467	0.00181801	-0.000325762	-0.0219309	-0.06681199	0.029716	-0.00236276	0.00036984	-0.0003029824	0.27023801	0.0493422058	0.0435250908	0.0343324881	0.0224773087	0.0088789537	-0.0054079881	-0.0192755259	-0.0316481948	-0.0415664612	-0.048261137	-0.0512130319	-0.0501932186	-0.0452807864	-0.0368567075	-0.025574292	-0.0123085215	0.001911808	0.0159838716	0.028816343	0.0394140296	0.0469550524	0.0508545847	-0.016655293	-0.0347435505	0.008159111	0.017993069	0.0105157299	-0.020547333	-0.0186473414	0.000491581	-0.0156434243	0.0396461398	0	0	-0.372781122849803	1.23219600923388	0.448081059024295	0.592443852028073
-0.0660963	-0.0958743	-0.207533	-0.00401426	0.00245459	-0.000848859	-0.0545159	-0.0235558	0.003752	-0.00141959	0.00063658	-0.000523097	0.21078705	0.0492831899	0.0432983163	0.033855984	0.0217101824	0.0078307784	-0.0066739292	-0.0206457099	-0.0329688886	-0.0426594344	-0.0489435374	-0.0513193992	-0.0495973023	-0.0439147598	-0.0347255342	-0.0227634039	-0.0089835694	0.0055136214	0.0195705382	0.0320647078	0.041998445	0.0485785209	0.0512795028	-0.0176035824	-0.042126958	-0.0649936053	-0.017084166	0.0391282906	-0.0001150024	-0.0574181624	0.0203375422	-0.0525758496	-0.032413756	0	0	-0.834036480580902	1.87274148087724	0.448081059024295	0.592443852028073
-0.0687028	-0.0401854	-0.225391	-0.0042487	0.00220381	-0.000849603	-0.0026065	0.0556889	-0.017858	-0.000234439999999999	-0.00025078	-7.44000000000005e-07	0.1004516	0.0492233296	0.0430685747	0.0333742597	0.020937105	0.0067792492	-0.0079357543	-0.0219985635	-0.0342534364	-0.0436932151	-0.0495420981	-0.0513193992	-0.048879052	-0.0424216147	-0.0324777874	-0.0198647963	-0.005619231	0.0090881467	0.0230486216	0.035114862	0.0442952125	0.0498351925	0.0512795028	-0.0120067661	-0.001055762	-0.0687972528	-0.0599094683	-0.0072363573	0.0100639148	-0.053994448	-0.0147378515	-0.0001902783	-0.0433845604	0	0	-0.435498431119346	1.71908623649011	0.448081059024295	0.592443852028073
-0.0450957	-0.0559812	-0.202345	-0.0046563	0.00232909	-0.000649326	0.0236071	-0.0157958	0.023046	-0.000407600000000001	0.00012528	0.000200277	0.09910675	0.0491626259	0.0428358815	0.0328873894	0.0201582885	0.0057248166	-0.0091926851	-0.0233329509	-0.0355004298	-0.044666369	-0.0500557939	-0.0512130319	-0.0480402391	-0.0408056734	-0.0301210128	-0.0168896389	-0.0022302563	0.0126176931	0.0263988242	0.0379479508	0.0462886013	0.0507155786	0.0508545847	-0.0217481908	0.0297573621	-0.061081965	0.0435459319	-0.0216859982	0.000871568	-0.0593943791	0.0152754663	-0.0373746498	0.0439416022	0	0	-0.021665027867037	0.296126636369739	0.448081059024295	-1.68540061352814
-0.022397	-0.114531	-0.209162	-0.00380207	0.00244146	-0.000475202	0.0226987	-0.0585498	-0.00681699999999999	0.000854230000000001	0.00011237	0.000174124	0.1451017	0.0491010801	0.0426002529	0.0323954483	0.0193739464	0.004667932	-0.0104439465	-0.024647752	-0.0367085017	-0.0455775458	-0.0504837447	-0.0510005177	-0.0470829328	-0.0390716134	-0.0276631221	-0.0138493968	0.0011684964	0.016084792	0.0296025581	0.0405464614	0.0479649587	0.0512130319	0.0500082695	-0.0127125501	-0.0510544386	-0.041695185	-0.0170065454	0.0365760069	0.0127511056	0.0092570368	0.0379027734	-0.0523665233	-0.0278970159	0	0	-0.807497987709657	0.810593411962324	0.448081059024295	-1.68540061352814
